Complexity metrics,Qua, 13 dez 2017 15:31:40 BRST
"freemind.modes.ControllerAdapter.getMapsParentFile()",2,4,4
"freemind.modes.ControllerAdapter.getMode()",1,1,1
"freemind.modes.ControllerAdapter.getModeController()",1,1,1
"freemind.modes.ControllerAdapter.getModeToolBar()",1,1,1
"freemind.modes.ControllerAdapter.getModel()",1,1,1
"freemind.modes.ControllerAdapter.getNodeDragListener()",1,1,1
"freemind.modes.ControllerAdapter.getNodeDropListener()",1,1,1
"freemind.modes.ControllerAdapter.getNodeFromID(String)",2,2,2
"freemind.modes.ControllerAdapter.getNodeID(MindMapNode)",1,1,1
"freemind.modes.ControllerAdapter.getNodeKeyListener()",1,1,1
"freemind.modes.ControllerAdapter.getNodeLifetimeListeners()",1,1,1
"freemind.modes.ControllerAdapter.getNodeMotionListener()",1,1,1
"freemind.modes.ControllerAdapter.getNodeMouseMotionListener()",1,1,1
"freemind.modes.ControllerAdapter.getNodeView(MindMapNode)",1,1,1
"freemind.modes.ControllerAdapter.getPopupForModel(Object)",1,1,1
"freemind.modes.ControllerAdapter.getProperty(String)",1,1,1
"freemind.modes.ControllerAdapter.getRegisteredMouseWheelEventHandler()",1,1,1
"freemind.modes.ControllerAdapter.getResource(String)",1,1,1
"freemind.modes.ControllerAdapter.getResourceString(String)",1,1,1
"freemind.modes.ControllerAdapter.getRootNode()",1,1,1
"freemind.modes.ControllerAdapter.getSelected()",2,2,2
"freemind.modes.ControllerAdapter.getSelectedView()",2,2,2
"freemind.modes.ControllerAdapter.getSelecteds()",1,3,3
"freemind.modes.ControllerAdapter.getSelectedsByDepth()",1,1,1
"freemind.modes.ControllerAdapter.getSelectionColor()",1,1,1
"freemind.modes.ControllerAdapter.getText(String)",1,1,1
"freemind.modes.ControllerAdapter.getView()",1,1,1
"freemind.modes.ControllerAdapter.getViewAbstraction()",1,1,1
"freemind.modes.ControllerAdapter.getViewFeedback()",1,1,1
"freemind.modes.ControllerAdapter.handleLoadingException(Exception)",1,4,4
"freemind.modes.ControllerAdapter.isBlocked()",1,1,1
"freemind.modes.ControllerAdapter.load(File)",1,3,3
"freemind.modes.ControllerAdapter.load(URL)",2,2,2
"freemind.modes.ControllerAdapter.loadURL()",1,2,2
"freemind.modes.ControllerAdapter.loadURL(String)",5,12,12
"freemind.modes.ControllerAdapter.newMap()",1,1,1
"freemind.modes.ControllerAdapter.newMap(MindMap,ModeController)",1,1,1
"freemind.modes.ControllerAdapter.newModel(ModeController)",1,1,1
"freemind.modes.ControllerAdapter.nodeChanged(MindMapNode)",1,1,1
"freemind.modes.ControllerAdapter.nodeRefresh(MindMapNode)",1,1,1
"freemind.modes.ControllerAdapter.nodeRefresh(MindMapNode,boolean)",1,3,3
"freemind.modes.ControllerAdapter.nodeStructureChanged(MindMapNode)",1,1,1
"freemind.modes.ControllerAdapter.onFocusNode(NodeView)",1,4,4
"freemind.modes.ControllerAdapter.onLostFocusNode(NodeView)",1,4,4
"freemind.modes.ControllerAdapter.onViewCreatedHook(NodeView)",1,2,2
"freemind.modes.ControllerAdapter.onViewRemovedHook(NodeView)",1,2,2
"freemind.modes.ControllerAdapter.open()",3,5,5
"freemind.modes.ControllerAdapter.refreshMap()",1,1,1
"freemind.modes.ControllerAdapter.refreshMapFrom(MindMapNode)",1,2,2
"freemind.modes.ControllerAdapter.registerNodeLifetimeListener(NodeLifetimeListener,boolean)",1,2,2
"freemind.modes.ControllerAdapter.registerNodeSelectionListener(NodeSelectionListener,boolean)",1,5,5
"freemind.modes.ControllerAdapter.restoreMapsLastState(ModeController,MapAdapter)",1,4,4
"freemind.modes.ControllerAdapter.save()",3,3,4
"freemind.modes.ControllerAdapter.save(File)",1,6,6
"freemind.modes.ControllerAdapter.saveAs()",4,7,9
"freemind.modes.ControllerAdapter.select(MindMapNode,List<MindMapNode>)",1,5,5
"freemind.modes.ControllerAdapter.select(NodeView)",1,1,1
"freemind.modes.ControllerAdapter.selectBranch(NodeView,boolean)",1,1,1
"freemind.modes.ControllerAdapter.setAllActions(boolean)",1,1,1
"freemind.modes.ControllerAdapter.setBlocked(boolean)",1,1,1
"freemind.modes.ControllerAdapter.setChosenDirectory(File)",1,1,1
"freemind.modes.ControllerAdapter.setMode(Mode)",1,1,1
"freemind.modes.ControllerAdapter.setModel(MapAdapter)",1,1,1
"freemind.modes.ControllerAdapter.setProperty(String,String)",1,1,1
"freemind.modes.ControllerAdapter.setSaved(boolean)",1,2,2
"freemind.modes.ControllerAdapter.setToolTip(MindMapNode,String,String)",1,1,1
"freemind.modes.ControllerAdapter.setView(MapView)",1,1,1
"freemind.modes.ControllerAdapter.setVisible(boolean)",1,3,3
"freemind.modes.ControllerAdapter.setWaitingCursor(boolean)",1,1,1
"freemind.modes.ControllerAdapter.showPopupMenu(MouseEvent)",1,3,3
"freemind.modes.ControllerAdapter.shutdownController()",1,1,1
"freemind.modes.ControllerAdapter.startupController()",1,2,2
"freemind.modes.ControllerAdapter.updateMapModuleName()",1,1,1
"freemind.modes.ControllerAdapter.updateNode(MindMapNode)",1,2,2
"freemind.modes.ControllerAdapter.updatePopupMenu(StructuredMenuHolder)",1,1,1
"freemind.modes.EdgeAdapter.EdgeAdapter(MindMapNode,MapFeedback)",1,2,2
"freemind.modes.EdgeAdapter.EdgeAdapterListener.propertyChanged(String,String,String)",1,2,3
"freemind.modes.EdgeAdapter.getColor()",3,3,3
"freemind.modes.EdgeAdapter.getRealColor()",1,1,1
"freemind.modes.EdgeAdapter.getRealWidth()",1,1,1
"freemind.modes.EdgeAdapter.getSource()",1,1,1
"freemind.modes.EdgeAdapter.getStandardColor()",1,1,1
"freemind.modes.EdgeAdapter.getStandardColorPropertyString()",1,1,1
"freemind.modes.EdgeAdapter.getStandardStyle()",1,1,1
"freemind.modes.EdgeAdapter.getStandardStylePropertyString()",1,1,1
"freemind.modes.EdgeAdapter.getStyle()",3,3,3
"freemind.modes.EdgeAdapter.getStyleAsInt()",5,4,5
"freemind.modes.EdgeAdapter.getWidth()",3,2,3
"freemind.modes.EdgeAdapter.hasStyle()",1,1,1
"freemind.modes.EdgeAdapter.save()",2,6,8
"freemind.modes.EdgeAdapter.setStandardColor(Color)",1,1,1
"freemind.modes.EdgeAdapter.setStandardStyle(String)",1,1,1
"freemind.modes.EdgeAdapter.setWidth(int)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.DummyTransferable.getTransferData(DataFlavor)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.DummyTransferable.getTransferDataFlavors()",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.DummyTransferable.isDataFlavorSupported(DataFlavor)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.ExtendedMapFeedbackAdapter()",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.addAttribute(MindMapNode,Attribute)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.addHook(MindMapNode,List<MindMapNode>,String,Properties)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.addIcon(MindMapNode,MindIcon)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.addLink(MindMapNode,MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.addNewNode(MindMapNode,int,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.applyPattern(MindMapNode,Pattern)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.blendNodeColor(MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.changeArrowsOfArrowLink(MindMapArrowLink,boolean,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.close(boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.copy(List<MindMapNode>,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.copy(MindMapNode,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.cut()",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.cut(List<MindMapNode>)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.deleteNode(MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.doTransaction(String,ActionPair)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.edit(KeyEvent,boolean,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.getActionRegistry()",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.getActorFactory()",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.getHookFactory()",1,2,2
"freemind.modes.ExtendedMapFeedbackAdapter.getNodeFromID(String)",2,2,2
"freemind.modes.ExtendedMapFeedbackAdapter.getNodeID(MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.getSelected()",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.insertAttribute(MindMapNode,int,Attribute)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.insertNodeInto(MindMapNode,MindMapNode,int)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.load(File)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.moveNodePosition(MindMapNode,int,int,int)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.moveNodes(MindMapNode,List<MindMapNode>,int)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.newNode(Object,MindMap)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.nodeStyleChanged(MindMapNode)",1,4,4
"freemind.modes.ExtendedMapFeedbackAdapter.paste(Transferable,MindMapNode,boolean,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.removeAllIcons(MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.removeAttribute(MindMapNode,int)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.removeHook(MindMapNode,List<MindMapNode>,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.removeLastIcon(MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.removeNodeFromParent(MindMapNode)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.removeReference(MindMapLink)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.select(MindMapNode,List<MindMapNode>)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setArrowLinkColor(MindMapLink,Color)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setArrowLinkEndPoints(MindMapArrowLink,Point,Point)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setAttribute(MindMapNode,int,Attribute)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setBold(MindMapNode,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setCloud(MindMapNode,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setCloudColor(MindMapNode,Color)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setEdgeColor(MindMapNode,Color)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setEdgeStyle(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setEdgeWidth(MindMapNode,int)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setFolded(MindMapNode,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setFontFamily(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setFontSize(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setItalic(MindMapNode,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setLink(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setNodeBackgroundColor(MindMapNode,Color)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setNodeColor(MindMapNode,Color)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setNodeStyle(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setNodeText(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setNoteText(MindMapNode,String)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setStrikethrough(MindMapNode,boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.setWaitingCursor(boolean)",1,1,1
"freemind.modes.ExtendedMapFeedbackAdapter.toggleFolded()",1,1,1
"freemind.modes.ExtendedMapFeedbackImpl.copy(MindMapNode,boolean)",1,1,2
"freemind.modes.ExtendedMapFeedbackImpl.getDefaultFont()",1,1,1
"freemind.modes.ExtendedMapFeedbackImpl.getMap()",1,1,1
"freemind.modes.ExtendedMapFeedbackImpl.newNode(Object,MindMap)",1,1,1
"freemind.modes.ExtendedMapFeedbackImpl.setMap(MindMap)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.DirFilter.accept(File)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.DirFilter.getDescription()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.FileAndDirFilter.accept(File)",1,2,2
"freemind.modes.FreeMindAwtFileDialog.FileAndDirFilter.getDescription()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.FileOnlyFilter.accept(File)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.FileOnlyFilter.getDescription()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.FreeMindAwtFileDialog()",1,2,2
"freemind.modes.FreeMindAwtFileDialog.FreeMindFilenameFilter.FreeMindFilenameFilter()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.FreeMindFilenameFilter.accept(File,String)",1,2,2
"freemind.modes.FreeMindAwtFileDialog.FreeMindFilenameFilter.setCustomFilter(FileFilter)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.FreeMindFilenameFilter.setPrincipalFilter(FileFilter)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.NullFilter.accept(File)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.NullFilter.getDescription()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.addChoosableFileFilter(FileFilter)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.addChoosableFileFilterAsDefault(FileFilter)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.callDirectoryListener()",1,4,4
"freemind.modes.FreeMindAwtFileDialog.getReturnValue()",1,1,2
"freemind.modes.FreeMindAwtFileDialog.getSelectedFile()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.getSelectedFiles()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.isMultiSelectionEnabled()",1,1,1
"freemind.modes.FreeMindAwtFileDialog.main(String[])",1,1,1
"freemind.modes.FreeMindAwtFileDialog.registerDirectoryResultListener(DirectoryResultListener)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.setCurrentDirectory(File)",2,1,2
"freemind.modes.FreeMindAwtFileDialog.setDialogTitle(String)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.setFileSelectionMode(int)",2,2,5
"freemind.modes.FreeMindAwtFileDialog.setMultiSelectionEnabled(boolean)",2,1,2
"freemind.modes.FreeMindAwtFileDialog.setSelectedFile(File)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.showOpenDialog(Component)",1,1,1
"freemind.modes.FreeMindAwtFileDialog.showSaveDialog(Component)",1,1,1
"freemind.modes.FreeMindJFileDialog.addChoosableFileFilterAsDefault(FileFilter)",1,1,1
"freemind.modes.FreeMindJFileDialog.callDirectoryListener(int)",1,3,4
"freemind.modes.FreeMindJFileDialog.registerDirectoryResultListener(DirectoryResultListener)",1,1,1
"freemind.modes.FreeMindJFileDialog.showOpenDialog(Component)",1,1,1
"freemind.modes.FreeMindJFileDialog.showSaveDialog(Component)",1,1,1
"freemind.modes.FreemindAction.FreemindAction(String,ControllerAdapter)",1,1,1
"freemind.modes.FreemindAction.FreemindAction(String,Icon,ControllerAdapter)",1,2,2
"freemind.modes.FreemindAction.FreemindAction(String,String,ControllerAdapter)",1,2,2
"freemind.modes.FreemindAction.getControllerAdapter()",1,1,1
"freemind.modes.FreemindAction.isEnabled(JMenuItem,Action)",1,2,2
"freemind.modes.HistoryInformation.HistoryInformation()",1,1,1
"freemind.modes.HistoryInformation.HistoryInformation(Date,Date)",1,1,1
"freemind.modes.HistoryInformation.getCreatedAt()",1,1,1
"freemind.modes.HistoryInformation.getLastModifiedAt()",1,1,1
"freemind.modes.HistoryInformation.setCreatedAt(Date)",1,1,1
"freemind.modes.HistoryInformation.setLastModifiedAt(Date)",1,1,1
"freemind.modes.LineAdapter.LineAdapter(MindMapNode,MapFeedback)",1,1,1
"freemind.modes.LineAdapter.clone()",1,2,3
"freemind.modes.LineAdapter.getColor()",2,2,2
"freemind.modes.LineAdapter.getMapFeedback()",1,1,1
"freemind.modes.LineAdapter.getRealWidth()",1,1,1
"freemind.modes.LineAdapter.getStyle()",2,2,2
"freemind.modes.LineAdapter.getTarget()",1,1,1
"freemind.modes.LineAdapter.getWidth()",2,1,2
"freemind.modes.LineAdapter.setColor(Color)",1,1,1
"freemind.modes.LineAdapter.setStyle(String)",1,1,1
"freemind.modes.LineAdapter.setTarget(MindMapNode)",1,1,1
"freemind.modes.LineAdapter.setWidth(int)",1,1,1
"freemind.modes.LineAdapter.toString()",1,1,1
"freemind.modes.LineAdapter.updateStandards()",1,6,6
"freemind.modes.LinkAdapter.LinkAdapter(MindMapNode,MindMapNode,MapFeedback)",1,2,2
"freemind.modes.LinkAdapter.LinkAdapterListener.propertyChanged(String,String,String)",1,2,3
"freemind.modes.LinkAdapter.getDestinationLabel()",1,1,1
"freemind.modes.LinkAdapter.getReferenceText()",1,1,1
"freemind.modes.LinkAdapter.getSource()",1,1,1
"freemind.modes.LinkAdapter.getStandardColor()",1,1,1
"freemind.modes.LinkAdapter.getStandardColorPropertyString()",1,1,1
"freemind.modes.LinkAdapter.getStandardStyle()",1,1,1
"freemind.modes.LinkAdapter.getStandardStylePropertyString()",1,1,1
"freemind.modes.LinkAdapter.getUniqueId()",1,1,1
"freemind.modes.LinkAdapter.setDestinationLabel(String)",1,1,1
"freemind.modes.LinkAdapter.setReferenceText(String)",1,1,1
"freemind.modes.LinkAdapter.setSource(MindMapNode)",1,1,1
"freemind.modes.LinkAdapter.setStandardColor(Color)",1,1,1
"freemind.modes.LinkAdapter.setStandardStyle(String)",1,1,1
"freemind.modes.LinkAdapter.setUniqueId(String)",1,1,1
"freemind.modes.MapAdapter.DontAskUserBeforeUpdateAdapter.askUserForUpdate()",1,1,1
"freemind.modes.MapAdapter.FileChangeInspectorTimerTask.run()",1,4,6
"freemind.modes.MapAdapter.MapAdapter(MapFeedback)",1,2,2
"freemind.modes.MapAdapter.addIcons(SortedMapListModel,MindMapNode)",1,2,2
"freemind.modes.MapAdapter.cancelFileChangeObservationTimer()",1,1,1
"freemind.modes.MapAdapter.changeRoot(MindMapNode)",2,5,6
"freemind.modes.MapAdapter.createNodeTreeFromXml(Reader,HashMap<String, NodeAdapter>)",1,1,1
"freemind.modes.MapAdapter.deregisterMapSourceChangedObserver(MapSourceChangedObserver)",1,1,1
"freemind.modes.MapAdapter.destroy()",1,1,1
"freemind.modes.MapAdapter.fireTreeNodesChanged(Object,Object[],int[],Object[])",1,1,1
"freemind.modes.MapAdapter.fireTreeNodesChanged(Object,Object[],int[],Object[],Object[],TreeModelEvent)",1,3,4
"freemind.modes.MapAdapter.fireTreeNodesInserted(Object,Object[],int[],Object[])",1,1,1
"freemind.modes.MapAdapter.fireTreeNodesInserted(Object,Object[],int[],Object[],Object[],TreeModelEvent)",1,3,4
"freemind.modes.MapAdapter.fireTreeNodesRemoved(Object,Object[],int[],Object[])",1,1,1
"freemind.modes.MapAdapter.fireTreeNodesRemoved(Object,Object[],int[],Object[],Object[],TreeModelEvent)",1,3,4
"freemind.modes.MapAdapter.fireTreeStructureChanged(Object,Object[],int[],Object[])",1,1,1
"freemind.modes.MapAdapter.fireTreeStructureChanged(Object,Object[],int[],Object[],Object[],TreeModelEvent)",1,3,4
"freemind.modes.MapAdapter.getAsHTML(List<MindMapNode>)",1,1,1
"freemind.modes.MapAdapter.getAsPlainText(List<MindMapNode>)",1,1,1
"freemind.modes.MapAdapter.getAsRTF(List<MindMapNode>)",1,1,1
"freemind.modes.MapAdapter.getFile()",1,1,1
"freemind.modes.MapAdapter.getFileTime()",1,2,2
"freemind.modes.MapAdapter.getFilter()",1,1,1
"freemind.modes.MapAdapter.getIcons()",1,1,1
"freemind.modes.MapAdapter.getLinkRegistry()",1,1,1
"freemind.modes.MapAdapter.getMapFeedback()",1,1,1
"freemind.modes.MapAdapter.getNumberOfChangesSinceLastSave()",1,1,1
"freemind.modes.MapAdapter.getRestorable()",1,1,1
"freemind.modes.MapAdapter.getRootNode()",1,1,1
"freemind.modes.MapAdapter.getText(String)",1,1,1
"freemind.modes.MapAdapter.getURL()",1,2,2
"freemind.modes.MapAdapter.insertNodeInto(MindMapNode,MindMapNode,int)",1,1,1
"freemind.modes.MapAdapter.isReadOnly()",1,1,1
"freemind.modes.MapAdapter.isSaved()",1,1,1
"freemind.modes.MapAdapter.loadTree(ReaderCreator,AskUserBeforeUpdateCallback)",6,9,10
"freemind.modes.MapAdapter.nodeChanged(TreeNode)",1,1,1
"freemind.modes.MapAdapter.nodeChangedInternal(TreeNode)",1,2,2
"freemind.modes.MapAdapter.nodeRefresh(TreeNode)",1,1,1
"freemind.modes.MapAdapter.registerMapSourceChangedObserver(MapSourceChangedObserver,long)",1,3,4
"freemind.modes.MapAdapter.removeNodeFromParent(MindMapNode)",1,1,1
"freemind.modes.MapAdapter.removeNodes(MindMapNode)",1,2,2
"freemind.modes.MapAdapter.setFile(File)",1,1,1
"freemind.modes.MapAdapter.setFileTime()",1,1,1
"freemind.modes.MapAdapter.setFilter(Filter)",1,1,1
"freemind.modes.MapAdapter.setReadOnly(boolean)",1,1,1
"freemind.modes.MapAdapter.setRoot(MindMapNode)",1,1,1
"freemind.modes.MapAdapter.setSaved(boolean)",1,1,3
"freemind.modes.MapAdapter.tryToLock(File)",1,1,1
"freemind.modes.MapFeedbackAdapter.MapFeedbackAdapter()",1,2,2
"freemind.modes.MapFeedbackAdapter.NodesDepthComparator.NodesDepthComparator()",1,1,1
