Complexity metrics,Qua, 13 dez 2017 11:02:27 BRST
"org.argouml.uml.cognitive.critics.CrInterfaceAllPublic.CrInterfaceAllPublic()",1,1,1
"org.argouml.uml.cognitive.critics.CrInterfaceAllPublic.predicate2(Object,Designer)",5,1,6
"org.argouml.uml.cognitive.critics.CrInterfaceOperOnly.CrInterfaceOperOnly()",1,1,1
"org.argouml.uml.cognitive.critics.CrInterfaceOperOnly.predicate2(Object,Designer)",5,2,5
"org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent.CrInterfaceWithoutComponent()",1,1,1
"org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent.computeOffenders(UMLDeploymentDiagram)",3,5,6
"org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrInvalidBranch.CrInvalidBranch()",1,1,1
"org.argouml.uml.cognitive.critics.CrInvalidBranch.predicate2(Object,Designer)",5,3,7
"org.argouml.uml.cognitive.critics.CrInvalidFork.CrInvalidFork()",1,1,1
"org.argouml.uml.cognitive.critics.CrInvalidFork.predicate2(Object,Designer)",5,3,7
"org.argouml.uml.cognitive.critics.CrInvalidInitial.CrInvalidInitial()",1,1,1
"org.argouml.uml.cognitive.critics.CrInvalidInitial.predicate2(Object,Designer)",4,2,5
"org.argouml.uml.cognitive.critics.CrInvalidJoin.CrInvalidJoin()",1,1,1
"org.argouml.uml.cognitive.critics.CrInvalidJoin.predicate2(Object,Designer)",5,3,7
"org.argouml.uml.cognitive.critics.CrLinkWithoutStimulus.CrLinkWithoutStimulus()",1,1,1
"org.argouml.uml.cognitive.critics.CrLinkWithoutStimulus.computeOffenders(UMLSequenceDiagram)",1,6,7
"org.argouml.uml.cognitive.critics.CrLinkWithoutStimulus.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrLinkWithoutStimulus.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrLinkWithoutStimulus.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrMergeClasses.CrMergeClasses()",1,1,1
"org.argouml.uml.cognitive.critics.CrMergeClasses.predicate2(Object,Designer)",4,3,6
"org.argouml.uml.cognitive.critics.CrMissingAttrName.CrMissingAttrName()",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingAttrName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingAttrName.initWizard(Wizard)",1,4,4
"org.argouml.uml.cognitive.critics.CrMissingAttrName.predicate2(Object,Designer)",4,2,5
"org.argouml.uml.cognitive.critics.CrMissingClassName.CrMissingClassName()",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingClassName.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingClassName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingClassName.initWizard(Wizard)",1,3,3
"org.argouml.uml.cognitive.critics.CrMissingClassName.predicate2(Object,Designer)",3,4,6
"org.argouml.uml.cognitive.critics.CrMissingOperName.CrMissingOperName()",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingOperName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingOperName.initWizard(Wizard)",1,4,4
"org.argouml.uml.cognitive.critics.CrMissingOperName.predicate2(Object,Designer)",4,2,5
"org.argouml.uml.cognitive.critics.CrMissingStateName.CrMissingStateName()",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingStateName.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingStateName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrMissingStateName.initWizard(Wizard)",1,4,4
"org.argouml.uml.cognitive.critics.CrMissingStateName.predicate2(Object,Designer)",3,4,6
"org.argouml.uml.cognitive.critics.CrMultiComposite.CrMultiComposite()",1,1,1
"org.argouml.uml.cognitive.critics.CrMultiComposite.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrMultiComposite.predicate2(Object,Designer)",4,1,4
"org.argouml.uml.cognitive.critics.CrMultipleAgg.CrMultipleAgg()",1,1,1
"org.argouml.uml.cognitive.critics.CrMultipleAgg.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(Object,Designer)",3,2,6
"org.argouml.uml.cognitive.critics.CrMultipleInitialStates.CrMultipleInitialStates()",1,1,1
"org.argouml.uml.cognitive.critics.CrMultipleInitialStates.computeOffenders(MPseudostate)",2,5,5
"org.argouml.uml.cognitive.critics.CrMultipleInitialStates.predicate2(Object,Designer)",5,4,8
"org.argouml.uml.cognitive.critics.CrMultipleInitialStates.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrMultipleInitialStates.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrNWayAgg.CrNWayAgg()",1,1,1
"org.argouml.uml.cognitive.critics.CrNWayAgg.predicate2(Object,Designer)",4,3,8
"org.argouml.uml.cognitive.critics.CrNameConflict.CrNameConflict()",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConflict.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConflict.initWizard(Wizard)",1,2,2
"org.argouml.uml.cognitive.critics.CrNameConflict.predicate2(Object,Designer)",8,2,10
"org.argouml.uml.cognitive.critics.CrNameConflictAC.CrNameConflictAC()",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConflictAC.predicate2(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConfusion.CrNameConfusion()",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConfusion.computeOffenders(MModelElement)",7,6,13
"org.argouml.uml.cognitive.critics.CrNameConfusion.confusable(String,String)",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConfusion.countDiffs(String,String)",2,2,4
"org.argouml.uml.cognitive.critics.CrNameConfusion.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConfusion.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrNameConfusion.initWizard(Wizard)",1,2,2
"org.argouml.uml.cognitive.critics.CrNameConfusion.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrNameConfusion.stillValid(ToDoItem,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrNameConfusion.strip(String)",1,3,3
"org.argouml.uml.cognitive.critics.CrNameConfusion.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrNavFromInterface.CrNavFromInterface()",1,1,1
"org.argouml.uml.cognitive.critics.CrNavFromInterface.predicate2(Object,Designer)",7,4,9
"org.argouml.uml.cognitive.critics.CrNoAssociations.CrNoAssociations()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoAssociations.getInheritedAssociationEnds(MClassifier,int)",1,3,5
"org.argouml.uml.cognitive.critics.CrNoAssociations.predicate2(Object,Designer)",3,2,4
"org.argouml.uml.cognitive.critics.CrNoGuard.CrNoGuard()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoGuard.predicate2(Object,Designer)",5,5,9
"org.argouml.uml.cognitive.critics.CrNoIncomingTransitions.CrNoIncomingTransitions()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoIncomingTransitions.predicate2(Object,Designer)",5,5,9
"org.argouml.uml.cognitive.critics.CrNoInitialState.CrNoInitialState()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoInitialState.predicate2(Object,Designer)",4,3,7
"org.argouml.uml.cognitive.critics.CrNoInstanceVariables.CrNoInstanceVariables()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoInstanceVariables.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoInstanceVariables.getInheritedStructuralFeatures(MClassifier,int)",1,3,5
"org.argouml.uml.cognitive.critics.CrNoInstanceVariables.predicate2(Object,Designer)",5,2,7
"org.argouml.uml.cognitive.critics.CrNoOperations.CrNoOperations()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoOperations.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoOperations.getInheritedBehavioralFeatures(MClassifier,int)",1,5,7
"org.argouml.uml.cognitive.critics.CrNoOperations.predicate2(Object,Designer)",5,2,5
"org.argouml.uml.cognitive.critics.CrNoOutgoingTransitions.CrNoOutgoingTransitions()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoOutgoingTransitions.predicate2(Object,Designer)",5,4,8
"org.argouml.uml.cognitive.critics.CrNoTransitions.CrNoTransitions()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(Object,Designer)",5,6,12
"org.argouml.uml.cognitive.critics.CrNoTriggerOrGuard.CrNoTriggerOrGuard()",1,1,1
"org.argouml.uml.cognitive.critics.CrNoTriggerOrGuard.predicate2(Object,Designer)",6,7,12
"org.argouml.uml.cognitive.critics.CrNodeInsideElement.CrNodeInsideElement()",1,1,1
"org.argouml.uml.cognitive.critics.CrNodeInsideElement.computeOffenders(UMLDeploymentDiagram)",3,4,5
"org.argouml.uml.cognitive.critics.CrNodeInsideElement.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrNodeInsideElement.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrNodeInsideElement.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement.CrNodeInstanceInsideElement()",1,1,1
"org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement.computeOffenders(UMLDeploymentDiagram)",3,4,5
"org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier.CrNodeInstanceWithoutClassifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier.computeOffenders(UMLDeploymentDiagram)",6,5,7
"org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrNonAggDataType.CrNonAggDataType()",1,1,1
"org.argouml.uml.cognitive.critics.CrNonAggDataType.predicate2(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier.CrObjectWithoutClassifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier.computeOffenders(UMLDeploymentDiagram)",6,5,7
"org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.CrObjectWithoutComponent()",1,1,1
"org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.computeOffenders(UMLDeploymentDiagram)",3,6,7
"org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrObjectWithoutComponent.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrOperNameConflict.CrOperNameConflict()",1,1,1
"org.argouml.uml.cognitive.critics.CrOperNameConflict.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrOperNameConflict.predicate2(Object,Designer)",6,2,7
"org.argouml.uml.cognitive.critics.CrOperNameConflict.signaturesMatch(MBehavioralFeature,MBehavioralFeature)",9,2,12
"org.argouml.uml.cognitive.critics.CrOppEndConflict.CrOppEndConflict()",1,1,1
"org.argouml.uml.cognitive.critics.CrOppEndConflict.predicate2(Object,Designer)",10,3,12
"org.argouml.uml.cognitive.critics.CrOppEndVsAttr.CrOppEndVsAttr()",1,1,1
"org.argouml.uml.cognitive.critics.CrOppEndVsAttr.predicate2(Object,Designer)",11,4,15
"org.argouml.uml.cognitive.critics.CrParamTypeNotImported.CrParamTypeNotImported()",1,1,1
"org.argouml.uml.cognitive.critics.CrParamTypeNotImported.predicate2(Object,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrReservedName.CrReservedName()",1,1,1
"org.argouml.uml.cognitive.critics.CrReservedName.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrReservedName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrReservedName.initWizard(Wizard)",1,2,2
"org.argouml.uml.cognitive.critics.CrReservedName.predicate2(Object,Designer)",6,4,10
"org.argouml.uml.cognitive.critics.CrReturnWithoutCall.CrReturnWithoutCall()",1,1,1
"org.argouml.uml.cognitive.critics.CrReturnWithoutCall.computeOffenders(UMLSequenceDiagram)",1,16,17
"org.argouml.uml.cognitive.critics.CrReturnWithoutCall.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrReturnWithoutCall.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrReturnWithoutCall.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.CrSeqInstanceWithoutClassifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.computeOffenders(UMLSequenceDiagram)",6,6,8
"org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrSignatureConflict.CrSignatureConflict()",1,1,1
"org.argouml.uml.cognitive.critics.CrSignatureConflict.predicate2(Object,Designer)",8,3,8
"org.argouml.uml.cognitive.critics.CrStimulusWithWrongPosition.CrStimulusWithWrongPosition()",1,1,1
"org.argouml.uml.cognitive.critics.CrStimulusWithWrongPosition.computeOffenders(UMLSequenceDiagram)",7,19,22
"org.argouml.uml.cognitive.critics.CrStimulusWithWrongPosition.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrStimulusWithWrongPosition.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrStimulusWithWrongPosition.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrSubclassReference.CrSubclassReference()",1,1,1
"org.argouml.uml.cognitive.critics.CrSubclassReference.computeOffenders(MClassifier)",6,7,11
"org.argouml.uml.cognitive.critics.CrSubclassReference.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrSubclassReference.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrSubclassReference.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyAssoc.CrTooManyAssoc()",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyAssoc.predicate2(Object,Designer)",3,2,4
"org.argouml.uml.cognitive.critics.CrTooManyAttr.CrTooManyAttr()",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyAttr.predicate2(Object,Designer)",4,2,6
"org.argouml.uml.cognitive.critics.CrTooManyClasses.CrTooManyClasses()",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyClasses.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrTooManyOper.CrTooManyOper()",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyOper.predicate2(Object,Designer)",4,2,6
"org.argouml.uml.cognitive.critics.CrTooManyStates.CrTooManyStates()",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyStates.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrTooManyTransitions.CrTooManyTransitions()",1,1,1
"org.argouml.uml.cognitive.critics.CrTooManyTransitions.predicate2(Object,Designer)",3,3,5
"org.argouml.uml.cognitive.critics.CrUML.CrUML()",1,1,1
"org.argouml.uml.cognitive.critics.CrUML.expand(String,VectorSet)",5,3,7
"org.argouml.uml.cognitive.critics.CrUML.getMoreInfoURL(VectorSet,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrUML.predicate(Object,Designer)",2,2,2
"org.argouml.uml.cognitive.critics.CrUML.predicate2(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrUML.sd(String)",1,1,1
"org.argouml.uml.cognitive.critics.CrUML.setDescription(String)",1,1,1
"org.argouml.uml.cognitive.critics.CrUML.setHeadline(String)",1,1,1
"org.argouml.uml.cognitive.critics.CrUML.setResource(String)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.CrUnconventionalAttrName()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.computeOffenders(MFeature)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.initWizard(Wizard)",1,3,3
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.predicate2(Object,Designer)",7,4,10
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.stillValid(ToDoItem,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalClassName.CrUnconventionalClassName()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalClassName.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalClassName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalClassName.initWizard(Wizard)",1,2,2
"org.argouml.uml.cognitive.critics.CrUnconventionalClassName.predicate2(Object,Designer)",5,3,8
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.CrUnconventionalOperName()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.computeOffenders(MFeature)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.initWizard(Wizard)",1,2,2
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.predicate2(Object,Designer)",6,4,9
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.stillValid(ToDoItem,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalPackName.CrUnconventionalPackName()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalPackName.getClarifier()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalPackName.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnconventionalPackName.initWizard(Wizard)",1,6,7
"org.argouml.uml.cognitive.critics.CrUnconventionalPackName.predicate2(Object,Designer)",6,5,9
"org.argouml.uml.cognitive.critics.CrUnnavigableAssoc.CrUnnavigableAssoc()",1,1,1
"org.argouml.uml.cognitive.critics.CrUnnavigableAssoc.getWizardClass(ToDoItem)",1,1,1
"org.argouml.uml.cognitive.critics.CrUnnavigableAssoc.predicate2(Object,Designer)",4,3,5
"org.argouml.uml.cognitive.critics.CrUselessAbstract.CrUselessAbstract()",1,1,1
"org.argouml.uml.cognitive.critics.CrUselessAbstract.predicate2(Object,Designer)",4,1,5
"org.argouml.uml.cognitive.critics.CrUselessInterface.CrUselessInterface()",1,1,1
"org.argouml.uml.cognitive.critics.CrUselessInterface.getRealizations(MClassifier)",2,4,5
"org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(Object,Designer)",3,2,4
"org.argouml.uml.cognitive.critics.CrUtilityViolated.CrUtilityViolated()",1,1,1
"org.argouml.uml.cognitive.critics.CrUtilityViolated.getInheritedStructuralFeatures(MClassifier,int)",1,3,5
"org.argouml.uml.cognitive.critics.CrUtilityViolated.predicate2(Object,Designer)",5,2,7
"org.argouml.uml.cognitive.critics.CrWrongDepEnds.CrWrongDepEnds()",1,1,1
"org.argouml.uml.cognitive.critics.CrWrongDepEnds.computeOffenders(UMLDeploymentDiagram)",4,14,20
"org.argouml.uml.cognitive.critics.CrWrongDepEnds.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrWrongDepEnds.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrWrongDepEnds.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.CrWrongLinkEnds.CrWrongLinkEnds()",1,1,1
"org.argouml.uml.cognitive.critics.CrWrongLinkEnds.computeOffenders(UMLDeploymentDiagram)",4,8,12
"org.argouml.uml.cognitive.critics.CrWrongLinkEnds.predicate2(Object,Designer)",3,1,3
"org.argouml.uml.cognitive.critics.CrWrongLinkEnds.stillValid(ToDoItem,Designer)",2,1,2
"org.argouml.uml.cognitive.critics.CrWrongLinkEnds.toDoItem(Object,Designer)",1,1,1
"org.argouml.uml.cognitive.critics.Init.init()",1,1,1
"org.argouml.uml.cognitive.critics.WizAssocComposite.WizAssocComposite()",1,1,1
"org.argouml.uml.cognitive.critics.WizAssocComposite.canFinish()",4,3,6
"org.argouml.uml.cognitive.critics.WizAssocComposite.doAction(int)",3,5,7
"org.argouml.uml.cognitive.critics.WizAssocComposite.getModelElement()",3,3,3
"org.argouml.uml.cognitive.critics.WizAssocComposite.getNumSteps()",1,1,1
"org.argouml.uml.cognitive.critics.WizAssocComposite.getOptions()",1,5,5
