Class,CBO,CSA,CSO,CSOA,Dcy,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.eclipse.jdt.internal.eval.CodeSnippetEvaluator",22,8,14,22,22,1,1,1,164,119,0,2,1,"2,71",5,30,19
"org.eclipse.jdt.internal.eval.CodeSnippetFieldReference",32,16,105,121,31,5,9,1,338,281,0,66,6,"8,29",1,57,58
"org.eclipse.jdt.internal.eval.CodeSnippetMessageSend",32,20,88,108,31,4,9,1,255,215,0,61,3,"13,50",1,62,54
"org.eclipse.jdt.internal.eval.CodeSnippetParser",45,76,412,488,44,1,8,1,645,527,0,337,35,"2,50",6,109,95
"org.eclipse.jdt.internal.eval.CodeSnippetQualifiedNameReference",40,22,127,149,39,6,9,1,549,477,0,77,10,"8,77",6,72,114
"org.eclipse.jdt.internal.eval.CodeSnippetReturnStatement",21,9,56,65,20,3,8,10,108,79,0,22,6,"1,69",5,34,22
"org.eclipse.jdt.internal.eval.CodeSnippetScope",28,11,119,130,23,2,8,1,678,525,0,91,4,"12,79",11,73,179
"org.eclipse.jdt.internal.eval.CodeSnippetSingleNameReference",44,15,119,134,43,6,10,1,583,516,0,71,9,"11,55",4,79,127
"org.eclipse.jdt.internal.eval.CodeSnippetSkeleton",11,1,35,36,10,0,4,16,91,76,0,0,0,"1,00",17,21,18
"org.eclipse.jdt.internal.eval.CodeSnippetSkeleton.BinaryMethodSkeleton",3,4,19,23,2,0,2,9,39,39,0,0,0,"1,00",9,10,10
"org.eclipse.jdt.internal.eval.CodeSnippetSuperReference",10,7,106,113,9,6,8,7,38,26,0,70,1,"1,00",4,11,8
"org.eclipse.jdt.internal.eval.CodeSnippetThisReference",18,9,102,111,16,5,8,7,83,65,0,61,4,"1,73",6,22,19
"org.eclipse.jdt.internal.eval.CodeSnippetToCuMapper",13,12,7,19,11,0,1,1,242,187,0,0,0,"2,12",5,8,36
"org.eclipse.jdt.internal.eval.CodeSnippetTypeDeclaration",12,30,71,101,11,3,8,1,59,47,0,57,1,"6,50",0,20,13
"org.eclipse.jdt.internal.eval.EvaluationConstants",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.internal.eval.EvaluationContext",41,16,19,35,29,0,2,2,509,363,0,0,0,"1,87",7,46,58
"org.eclipse.jdt.internal.eval.EvaluationResult",7,11,14,25,2,0,0,6,210,119,0,0,0,"2,07",11,16,29
"org.eclipse.jdt.internal.eval.Evaluator",18,5,7,12,16,0,0,1,139,90,2,0,0,"1,89",5,11,17
"org.eclipse.jdt.internal.eval.GlobalVariable",5,7,5,12,0,0,0,3,57,33,0,0,0,"1,20",4,5,6
"org.eclipse.jdt.internal.eval.IRequestor",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.internal.eval.InstallException",2,1,2,3,0,0,0,0,22,9,0,0,0,"1,00",0,2,2
"org.eclipse.jdt.internal.eval.VariablesEvaluator",20,6,14,20,20,1,1,1,262,207,0,2,1,"4,71",5,28,33
"org.eclipse.jdt.internal.eval.VariablesInfo",7,5,3,8,3,0,0,1,51,32,0,0,0,"2,33",2,4,7
"org.eclipse.jdt.internal.formatter.AbortFormatting",2,2,2,4,0,0,0,0,17,11,0,0,0,"1,00",0,2,2
"org.eclipse.jdt.internal.formatter.BinaryExpressionFragmentBuilder",46,3,251,254,45,1,0,1,329,320,0,163,40,"1,50",45,49,72
"org.eclipse.jdt.internal.formatter.CascadingMethodInvocationFragmentBuilder",6,1,207,208,5,1,0,1,33,30,0,202,1,"1,50",3,5,6
"org.eclipse.jdt.internal.formatter.CodeFormatterVisitor",111,9,342,351,110,1,0,4,4.584,4.110,0,111,92,"6,66",112,226,926
"org.eclipse.jdt.internal.formatter.CodeFormatterVisitor.MultiFieldDeclaration",3,19,52,71,2,4,7,0,7,7,0,34,0,"1,00",0,1,1
"org.eclipse.jdt.internal.formatter.DefaultCodeFormatter",15,6,16,22,13,1,0,1,210,204,0,0,0,"2,33",11,30,35
"org.eclipse.jdt.internal.formatter.DefaultCodeFormatterOptions",6,230,9,239,3,0,0,1,2.102,2.097,0,0,0,"46,56",4,9,419
"org.eclipse.jdt.internal.formatter.Location",3,11,2,13,2,0,0,1,35,28,0,0,0,"1,00",0,3,2
"org.eclipse.jdt.internal.formatter.OptimizedReplaceEdit",2,3,2,5,0,0,0,0,13,13,0,0,0,"1,00",1,2,2
"org.eclipse.jdt.internal.formatter.Scribe",19,27,66,93,18,0,0,2,1.392,1.340,0,0,0,"4,95",22,86,327
"org.eclipse.jdt.internal.formatter.align.Alignment",6,36,10,46,3,0,0,2,346,246,0,0,0,"5,80",4,15,58
"org.eclipse.jdt.internal.formatter.align.AlignmentException",3,6,3,9,0,0,0,0,38,32,0,0,0,"1,67",1,3,5
"org.eclipse.jdt.internal.formatter.old.CodeFormatter",9,1,3,4,8,0,2,1,139,130,0,0,0,"11,50",1,8,23

