Complexity metrics,Qui, 26 out 2017 14:38:53 BRST
"org.apache.commons.lang3.text.StrBuilder.appendln(char[],int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(double)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(float)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(long)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.asReader()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.asTokenizer()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.asWriter()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.capacity()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.charAt(int)",2,2,3
"org.apache.commons.lang3.text.StrBuilder.clear()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.contains(StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.contains(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.contains(char)",3,1,3
"org.apache.commons.lang3.text.StrBuilder.delete(int,int)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.deleteAll(StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.deleteAll(String)",1,4,4
"org.apache.commons.lang3.text.StrBuilder.deleteAll(char)",5,3,5
"org.apache.commons.lang3.text.StrBuilder.deleteCharAt(int)",2,1,3
"org.apache.commons.lang3.text.StrBuilder.deleteFirst(StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.deleteFirst(String)",1,4,4
"org.apache.commons.lang3.text.StrBuilder.deleteFirst(char)",3,3,3
"org.apache.commons.lang3.text.StrBuilder.deleteImpl(int,int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.endsWith(String)",6,2,6
"org.apache.commons.lang3.text.StrBuilder.ensureCapacity(int)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.equals(Object)",2,2,2
"org.apache.commons.lang3.text.StrBuilder.equals(StrBuilder)",5,1,5
"org.apache.commons.lang3.text.StrBuilder.equalsIgnoreCase(StrBuilder)",5,3,6
"org.apache.commons.lang3.text.StrBuilder.getChars(char[])",1,1,3
"org.apache.commons.lang3.text.StrBuilder.getChars(int,int,char[],int)",4,2,5
"org.apache.commons.lang3.text.StrBuilder.getNewLineText()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.getNullText()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.hashCode()",1,1,2
"org.apache.commons.lang3.text.StrBuilder.indexOf(StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.indexOf(StrMatcher,int)",4,2,6
"org.apache.commons.lang3.text.StrBuilder.indexOf(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.indexOf(String,int)",8,4,10
"org.apache.commons.lang3.text.StrBuilder.indexOf(char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.indexOf(char,int)",4,1,5
"org.apache.commons.lang3.text.StrBuilder.insert(int,Object)",2,2,2
"org.apache.commons.lang3.text.StrBuilder.insert(int,String)",1,3,4
"org.apache.commons.lang3.text.StrBuilder.insert(int,boolean)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.insert(int,char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.insert(int,char[])",2,3,3
"org.apache.commons.lang3.text.StrBuilder.insert(int,char[],int,int)",4,3,7
"org.apache.commons.lang3.text.StrBuilder.insert(int,double)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.insert(int,float)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.insert(int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.insert(int,long)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.isEmpty()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(StrMatcher,int)",4,2,6
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(String,int)",8,5,11
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(char,int)",4,1,5
"org.apache.commons.lang3.text.StrBuilder.leftString(int)",3,1,3
"org.apache.commons.lang3.text.StrBuilder.length()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.midString(int,int)",3,1,5
"org.apache.commons.lang3.text.StrBuilder.minimizeCapacity()",1,2,2
"org.apache.commons.lang3.text.StrBuilder.replace(StrMatcher,String,int,int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.replace(int,int,String)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.replaceAll(StrMatcher,String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.replaceAll(String,String)",1,5,5
"org.apache.commons.lang3.text.StrBuilder.replaceAll(char,char)",1,1,4
"org.apache.commons.lang3.text.StrBuilder.replaceFirst(StrMatcher,String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.replaceFirst(String,String)",1,5,5
"org.apache.commons.lang3.text.StrBuilder.replaceFirst(char,char)",4,1,4
"org.apache.commons.lang3.text.StrBuilder.replaceImpl(StrMatcher,String,int,int,int)",2,4,8
"org.apache.commons.lang3.text.StrBuilder.replaceImpl(int,int,int,String,int)",1,3,3
"org.apache.commons.lang3.text.StrBuilder.reverse()",2,1,3
"org.apache.commons.lang3.text.StrBuilder.rightString(int)",3,1,3
"org.apache.commons.lang3.text.StrBuilder.setCharAt(int,char)",2,2,3
"org.apache.commons.lang3.text.StrBuilder.setLength(int)",2,3,5
"org.apache.commons.lang3.text.StrBuilder.setNewLineText(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.setNullText(String)",1,2,3
"org.apache.commons.lang3.text.StrBuilder.size()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.startsWith(String)",6,2,6
"org.apache.commons.lang3.text.StrBuilder.subSequence(int,int)",4,1,4
"org.apache.commons.lang3.text.StrBuilder.substring(int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.substring(int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.toCharArray()",2,1,2
"org.apache.commons.lang3.text.StrBuilder.toCharArray(int,int)",2,1,2
"org.apache.commons.lang3.text.StrBuilder.toString()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.toStringBuffer()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.trim()",2,3,8
"org.apache.commons.lang3.text.StrBuilder.validateIndex(int)",2,1,3
"org.apache.commons.lang3.text.StrBuilder.validateRange(int,int)",3,1,4
"org.apache.commons.lang3.text.StrLookup.MapStrLookup.MapStrLookup(Map<String, V>)",1,1,1
"org.apache.commons.lang3.text.StrLookup.MapStrLookup.lookup(String)",3,1,3
"org.apache.commons.lang3.text.StrLookup.StrLookup()",1,1,1
"org.apache.commons.lang3.text.StrLookup.mapLookup(Map<String, V>)",1,1,1
"org.apache.commons.lang3.text.StrLookup.noneLookup()",1,1,1
"org.apache.commons.lang3.text.StrLookup.systemPropertiesLookup()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.CharMatcher.CharMatcher(char)",1,1,1
"org.apache.commons.lang3.text.StrMatcher.CharMatcher.isMatch(char[],int,int,int)",1,1,2
"org.apache.commons.lang3.text.StrMatcher.CharSetMatcher.CharSetMatcher(char[])",1,1,1
"org.apache.commons.lang3.text.StrMatcher.CharSetMatcher.isMatch(char[],int,int,int)",1,1,2
"org.apache.commons.lang3.text.StrMatcher.NoMatcher.NoMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.NoMatcher.isMatch(char[],int,int,int)",1,1,1
"org.apache.commons.lang3.text.StrMatcher.StrMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.StringMatcher.StringMatcher(String)",1,1,1
"org.apache.commons.lang3.text.StrMatcher.StringMatcher.isMatch(char[],int,int,int)",4,1,4
"org.apache.commons.lang3.text.StrMatcher.TrimMatcher.TrimMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.TrimMatcher.isMatch(char[],int,int,int)",1,1,2
"org.apache.commons.lang3.text.StrMatcher.charMatcher(char)",1,1,1
"org.apache.commons.lang3.text.StrMatcher.charSetMatcher(String)",3,3,4
"org.apache.commons.lang3.text.StrMatcher.charSetMatcher(char...)",3,1,4
"org.apache.commons.lang3.text.StrMatcher.commaMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.doubleQuoteMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.isMatch(char[],int)",1,1,1
"org.apache.commons.lang3.text.StrMatcher.noneMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.quoteMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.singleQuoteMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.spaceMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.splitMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.stringMatcher(String)",2,1,2
"org.apache.commons.lang3.text.StrMatcher.tabMatcher()",1,1,1
"org.apache.commons.lang3.text.StrMatcher.trimMatcher()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor(Map<String, V>)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor(Map<String, V>,String,String)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor(Map<String, V>,String,String,char)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor(StrLookup<?>)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor(StrLookup<?>,StrMatcher,StrMatcher,char)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.StrSubstitutor(StrLookup<?>,String,String,char)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.checkCyclicSubstitution(String,List<String>)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.getEscapeChar()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.getVariablePrefixMatcher()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.getVariableResolver()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.getVariableSuffixMatcher()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.isEnableSubstitutionInVariables()",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.replace(Object)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replace(Object,Map<String, V>)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.replace(Object,Map<String, V>,String,String)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.replace(Object,Properties)",2,3,3
"org.apache.commons.lang3.text.StrSubstitutor.replace(StrBuilder)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replace(StrBuilder,int,int)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replace(String)",3,1,3
"org.apache.commons.lang3.text.StrSubstitutor.replace(String,int,int)",3,2,3
"org.apache.commons.lang3.text.StrSubstitutor.replace(StringBuffer)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replace(StringBuffer,int,int)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replace(char[])",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replace(char[],int,int)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replaceIn(StrBuilder)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replaceIn(StrBuilder,int,int)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replaceIn(StringBuffer)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.replaceIn(StringBuffer,int,int)",3,1,3
"org.apache.commons.lang3.text.StrSubstitutor.replaceSystemProperties(Object)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.resolveVariable(String,StrBuilder,int,int)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.setEnableSubstitutionInVariables(boolean)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.setEscapeChar(char)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.setVariablePrefix(String)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.setVariablePrefix(char)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.setVariablePrefixMatcher(StrMatcher)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.setVariableResolver(StrLookup<?>)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.setVariableSuffix(String)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.setVariableSuffix(char)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.setVariableSuffixMatcher(StrMatcher)",2,1,2
"org.apache.commons.lang3.text.StrSubstitutor.substitute(StrBuilder,int,int)",1,1,1
"org.apache.commons.lang3.text.StrSubstitutor.substitute(StrBuilder,int,int,List<String>)",9,11,15
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(String)",1,2,2
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(String,StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(String,StrMatcher,StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(String,String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(String,char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(String,char,char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(char[])",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(char[],StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(char[],StrMatcher,StrMatcher)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(char[],String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(char[],char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.StrTokenizer(char[],char,char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.add(String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.addToken(List<String>,String)",3,3,5
"org.apache.commons.lang3.text.StrTokenizer.checkTokenized()",1,3,3
"org.apache.commons.lang3.text.StrTokenizer.clone()",1,1,2
"org.apache.commons.lang3.text.StrTokenizer.cloneReset()",1,2,2
"org.apache.commons.lang3.text.StrTokenizer.getCSVClone()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getCSVInstance()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getCSVInstance(String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getCSVInstance(char[])",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getContent()",2,1,2
"org.apache.commons.lang3.text.StrTokenizer.getDelimiterMatcher()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getIgnoredMatcher()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getQuoteMatcher()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getTSVClone()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getTSVInstance()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getTSVInstance(String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getTSVInstance(char[])",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getTokenArray()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.getTokenList()",1,2,2
"org.apache.commons.lang3.text.StrTokenizer.getTrimmerMatcher()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.hasNext()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.hasPrevious()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.isEmptyTokenAsNull()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.isIgnoreEmptyTokens()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.isQuote(char[],int,int,int,int)",3,1,4
"org.apache.commons.lang3.text.StrTokenizer.next()",2,1,2
"org.apache.commons.lang3.text.StrTokenizer.nextIndex()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.nextToken()",2,1,2
"org.apache.commons.lang3.text.StrTokenizer.previous()",2,1,2
"org.apache.commons.lang3.text.StrTokenizer.previousIndex()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.previousToken()",2,1,2
"org.apache.commons.lang3.text.StrTokenizer.readNextToken(char[],int,int,StrBuilder,List<String>)",6,7,8
"org.apache.commons.lang3.text.StrTokenizer.readWithQuotes(char[],int,int,StrBuilder,List<String>,int,int)",9,8,10
"org.apache.commons.lang3.text.StrTokenizer.remove()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.reset()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.reset(String)",1,2,2
"org.apache.commons.lang3.text.StrTokenizer.reset(char[])",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.set(String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setDelimiterChar(char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setDelimiterMatcher(StrMatcher)",1,2,2
"org.apache.commons.lang3.text.StrTokenizer.setDelimiterString(String)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setEmptyTokenAsNull(boolean)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setIgnoreEmptyTokens(boolean)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setIgnoredChar(char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setIgnoredMatcher(StrMatcher)",1,1,2
"org.apache.commons.lang3.text.StrTokenizer.setQuoteChar(char)",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.setQuoteMatcher(StrMatcher)",1,1,2
"org.apache.commons.lang3.text.StrTokenizer.setTrimmerMatcher(StrMatcher)",1,1,2
"org.apache.commons.lang3.text.StrTokenizer.size()",1,1,1
"org.apache.commons.lang3.text.StrTokenizer.toString()",2,1,2
"org.apache.commons.lang3.text.StrTokenizer.tokenize(char[],int,int)",2,4,6
"org.apache.commons.lang3.text.WordUtils.WordUtils()",1,1,1
"org.apache.commons.lang3.text.WordUtils.capitalize(String)",1,1,1
"org.apache.commons.lang3.text.WordUtils.capitalize(String,char...)",2,5,7
"org.apache.commons.lang3.text.WordUtils.capitalizeFully(String)",1,1,1
"org.apache.commons.lang3.text.WordUtils.capitalizeFully(String,char...)",2,2,4
"org.apache.commons.lang3.text.WordUtils.initials(String)",1,1,1
"org.apache.commons.lang3.text.WordUtils.initials(String,char...)",6,2,7
"org.apache.commons.lang3.text.WordUtils.isDelimiter(char,char[])",4,2,4
"org.apache.commons.lang3.text.WordUtils.swapCase(String)",2,6,7
"org.apache.commons.lang3.text.WordUtils.uncapitalize(String)",1,1,1
"org.apache.commons.lang3.text.WordUtils.uncapitalize(String,char...)",2,5,7
"org.apache.commons.lang3.text.WordUtils.wrap(String,int)",1,1,1
"org.apache.commons.lang3.text.WordUtils.wrap(String,int,String,boolean)",4,5,9
"org.apache.commons.lang3.text.translate.AggregateTranslator.AggregateTranslator(CharSequenceTranslator...)",1,1,1
"org.apache.commons.lang3.text.translate.AggregateTranslator.translate(CharSequence,int,Writer)",3,2,3
"org.apache.commons.lang3.text.translate.CharSequenceTranslator.hex(int)",1,1,1
"org.apache.commons.lang3.text.translate.CharSequenceTranslator.translate(CharSequence)",2,1,3
"org.apache.commons.lang3.text.translate.CharSequenceTranslator.translate(CharSequence,Writer)",5,4,6
"org.apache.commons.lang3.text.translate.CharSequenceTranslator.with(CharSequenceTranslator...)",1,1,1
"org.apache.commons.lang3.text.translate.CodePointTranslator.translate(CharSequence,int,Writer)",2,1,2
"org.apache.commons.lang3.text.translate.EntityArrays.APOS_ESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.APOS_UNESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.BASIC_ESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.BASIC_UNESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.HTML40_EXTENDED_ESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.HTML40_EXTENDED_UNESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.ISO8859_1_ESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.ISO8859_1_UNESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.JAVA_CTRL_CHARS_ESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.JAVA_CTRL_CHARS_UNESCAPE()",1,1,1
"org.apache.commons.lang3.text.translate.EntityArrays.invert(String[][])",1,1,2
"org.apache.commons.lang3.text.translate.LookupTranslator.LookupTranslator(CharSequence[]...)",1,3,5
"org.apache.commons.lang3.text.translate.LookupTranslator.translate(CharSequence,int,Writer)",3,4,4
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.NumericEntityEscaper()",1,1,1
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.NumericEntityEscaper(int,int,boolean)",1,1,1
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.above(int)",1,1,1
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.below(int)",1,1,1
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.between(int,int)",1,1,1
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.outsideOf(int,int)",1,1,1
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.translate(int,Writer)",4,1,6
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.NumericEntityUnescaper(OPTION...)",1,2,2
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.isSet(OPTION)",1,2,2
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.translate(CharSequence,int,Writer)",7,15,23
"org.apache.commons.lang3.text.translate.OctalUnescaper.translate(CharSequence,int,Writer)",4,6,7
"org.apache.commons.lang3.text.translate.UnicodeEscaper.UnicodeEscaper()",1,1,1
"org.apache.commons.lang3.text.translate.UnicodeEscaper.UnicodeEscaper(int,int,boolean)",1,1,1
"org.apache.commons.lang3.text.translate.UnicodeEscaper.above(int)",1,1,1
"org.apache.commons.lang3.text.translate.UnicodeEscaper.below(int)",1,1,1
"org.apache.commons.lang3.text.translate.UnicodeEscaper.between(int,int)",1,1,1
"org.apache.commons.lang3.text.translate.UnicodeEscaper.outsideOf(int,int)",1,1,1
"org.apache.commons.lang3.text.translate.UnicodeEscaper.translate(int,Writer)",4,5,10
"org.apache.commons.lang3.text.translate.UnicodeUnescaper.translate(CharSequence,int,Writer)",3,7,10
"org.apache.commons.lang3.time.DateFormatUtils.DateFormatUtils()",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Calendar,String)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Calendar,String,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Calendar,String,TimeZone)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Calendar,String,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Date,String)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Date,String,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Date,String,TimeZone)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(Date,String,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(long,String)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(long,String,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(long,String,TimeZone)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.format(long,String,TimeZone,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.formatUTC(Date,String)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.formatUTC(Date,String,Locale)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.formatUTC(long,String)",1,1,1
"org.apache.commons.lang3.time.DateFormatUtils.formatUTC(long,String,Locale)",1,1,1
"org.apache.commons.lang3.time.DateUtils.DateIterator.DateIterator(Calendar,Calendar)",1,1,1
"org.apache.commons.lang3.time.DateUtils.DateIterator.hasNext()",1,1,1
"org.apache.commons.lang3.time.DateUtils.DateIterator.next()",2,1,2
"org.apache.commons.lang3.time.DateUtils.DateIterator.remove()",1,1,1
"org.apache.commons.lang3.time.DateUtils.DateUtils()",1,1,1
"org.apache.commons.lang3.time.DateUtils.add(Date,int,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.addDays(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addHours(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addMilliseconds(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addMinutes(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addMonths(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addSeconds(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addWeeks(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.addYears(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.ceiling(Calendar,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.ceiling(Date,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.ceiling(Object,int)",4,3,4
"org.apache.commons.lang3.time.DateUtils.getFragment(Calendar,int,int)",4,6,10
"org.apache.commons.lang3.time.DateUtils.getFragment(Date,int,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.getFragmentInDays(Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInDays(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInHours(Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInHours(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInMilliseconds(Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInMilliseconds(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInMinutes(Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInMinutes(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInSeconds(Calendar,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getFragmentInSeconds(Date,int)",1,1,1
"org.apache.commons.lang3.time.DateUtils.getMillisPerUnit(int)",2,2,7
"org.apache.commons.lang3.time.DateUtils.isSameDay(Calendar,Calendar)",2,3,5
"org.apache.commons.lang3.time.DateUtils.isSameDay(Date,Date)",2,1,3
"org.apache.commons.lang3.time.DateUtils.isSameInstant(Calendar,Calendar)",2,1,3
"org.apache.commons.lang3.time.DateUtils.isSameInstant(Date,Date)",2,1,3
"org.apache.commons.lang3.time.DateUtils.isSameLocalTime(Calendar,Calendar)",2,8,10
"org.apache.commons.lang3.time.DateUtils.iterator(Calendar,int)",4,5,16
"org.apache.commons.lang3.time.DateUtils.iterator(Date,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.iterator(Object,int)",4,3,4
"org.apache.commons.lang3.time.DateUtils.modify(Calendar,int,int)",7,15,32
"org.apache.commons.lang3.time.DateUtils.parseDate(String,String...)",1,1,1
"org.apache.commons.lang3.time.DateUtils.parseDateStrictly(String,String...)",1,1,1
"org.apache.commons.lang3.time.DateUtils.parseDateWithLeniency(String,String[],boolean)",4,5,8
"org.apache.commons.lang3.time.DateUtils.round(Calendar,int)",2,1,2
"org.apache.commons.lang3.time.DateUtils.round(Date,int)",2,1,2
