Complexity metrics,Qui, 26 out 2017 17:44:33 BRST
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeReferenceType1()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeReferenceType2()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeReferenceType3()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeRestoreDiet()",1,2,2
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeRightParen()",1,2,2
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeStatementSwitch()",1,2,2
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeToken(int)",12,41,138
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeArgumentReferenceType1()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeArgumentReferenceType2()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeArguments()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeParameter1WithExtends()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeParameter1WithExtendsAndBounds()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeParameterWithExtends()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeParameterWithExtendsAndBounds()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeParameters()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeTypeParameters1()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeUnaryExpression(int)",1,1,4
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeUnaryExpression(int,boolean)",1,1,4
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcard1()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcard2()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcard3()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcardBounds1Extends()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcardBounds2Extends()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcardBounds3Extends()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.consumeWildcardBoundsExtends()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createAssistImportReference(char[][],long[],int)",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createAssistPackageReference(char[][],long[])",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createFieldDeclaration(char[],int,int)",2,3,4
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createLocalDeclaration(char[],int,int)",2,2,2
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createParameterizedQualifiedAssistTypeReference(char[][],TypeReference[][],char[],TypeReference[],long[])",6,3,8
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createParameterizedSingleAssistTypeReference(TypeReference[],char[],long)",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createQualifiedAssistNameReference(char[][],char[],long[])",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createQualifiedAssistTypeReference(char[][],char[],long[])",5,2,5
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createSingleAssistNameReference(char[],long)",6,10,22
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.createSingleAssistTypeReference(char[],long)",5,2,5
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.dietParse(ICompilationUnit,CompilationResult,int)",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.flushAssistState()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.getTypeReferenceForGenericType(int,int,int)",9,1,10
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.getUnspecifiedReferenceOptimized()",1,1,2
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.initialize()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.initializeForBlockStatements()",1,2,2
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.initializeScanner()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isAfterArrayType()",2,1,3
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isEmptyNameCompletion()",1,1,3
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isIndirectlyInsideBlock()",3,1,3
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isInsideBlock()",6,2,6
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isInsideBreakable()",8,3,8
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isInsideLoop()",7,3,7
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.isInsideReturn()",7,2,7
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.parse(ICompilationUnit,CompilationResult,int)",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.parseBlockStatements(ConstructorDeclaration,CompilationUnitDeclaration)",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.prepareForBlockStatements()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.pushCompletionOnMemberAccessOnExpressionStack(boolean)",1,2,3
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.recordCompletionOnReference()",4,2,4
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.recoveryExitFromVariable()",1,3,4
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.recoveryTokenCheck()",2,8,12
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.reset()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.resetAfterCompletion()",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.resumeAfterRecovery()",4,8,11
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.setAssistIdentifier(char[])",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.toString()",1,3,3
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser.updateRecoveryState()",1,2,3
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner.CompletionScanner(long)",1,1,1
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner.getCurrentIdentifierSource()",4,4,7
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner.getNextCharAsJavaIdentifierPart()",7,13,26
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner.getNextToken()",117,94,230
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner.scanIdentifierOrKeyword()",2,1,4
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner.scanNumber(boolean)",2,1,3
"org.eclipse.jdt.internal.codeassist.complete.InvalidCursorLocation.InvalidCursorLocation(String)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistOptions.AssistOptions()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistOptions.AssistOptions(Map)",2,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistOptions.set(Map)",1,31,34
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.AssistParser(ProblemReporter)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.bodyEnd(AbstractMethodDeclaration)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.bodyEnd(Initializer)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.buildInitialRecoveryState()",15,25,35
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeClassBodyDeclaration()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeClassBodyopt()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeClassHeader()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeConstructorBody()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeConstructorHeader()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeEnterAnonymousClassBody()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeEnterAnonymousClassBodySimpleName()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeExplicitConstructorInvocation(int,int)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeForceNoDiet()",1,2,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeInterfaceHeader()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodBody()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodHeader()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodInvocationName()",1,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodInvocationNameWithTypeArguments()",1,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodInvocationPrimary()",1,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodInvocationPrimaryWithTypeArguments()",1,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodInvocationSuper()",1,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeMethodInvocationSuperWithTypeArguments()",1,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeNestedMethod()",1,2,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeOpenBlock()",1,2,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumePackageDeclarationName()",2,2,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumePackageDeclarationNameWithModifiers()",2,3,5
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeRestoreDiet()",1,2,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeSingleStaticImportDeclarationName()",2,3,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeSingleTypeImportDeclarationName()",2,3,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeStaticImportOnDemandDeclarationName()",2,3,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeStaticInitializer()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeStaticOnly()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeToken(int)",5,7,11
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.consumeTypeImportOnDemandDeclarationName()",2,3,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.flushAssistState()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.flushElementStack()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.getAssistTypeReferenceForGenericType(int,int,int)",3,9,18
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.getTypeReference(int)",2,4,5
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.getUnspecifiedReferenceOptimized()",2,3,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.goForBlockStatementsOrCatchHeader()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.goForBlockStatementsopt()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.goForCompilationUnit()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.goForHeaders()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.identifierSubSet(int)",2,1,2
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.indexOfAssistIdentifier()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.indexOfAssistIdentifier(boolean)",5,1,8
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.initialize()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.isIndirectlyInsideFieldInitialization()",3,1,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.isIndirectlyInsideMethod()",3,1,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.isIndirectlyInsideType()",3,1,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.isInsideFieldInitialization()",5,2,5
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.isInsideMethod()",5,2,5
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.isInsideType()",5,2,5
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.lastIndexOfElement(int)",3,1,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.parseBlockStatements(AbstractMethodDeclaration,CompilationUnitDeclaration)",1,3,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.parseBlockStatements(ConstructorDeclaration,CompilationUnitDeclaration)",2,3,7
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.parseBlockStatements(Initializer,TypeDeclaration,CompilationUnitDeclaration)",2,2,6
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.parseBlockStatements(MethodDeclaration,CompilationUnitDeclaration)",5,2,8
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.popElement(int)",3,2,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.popUntilElement(int)",2,1,6
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.prepareForBlockStatements()",1,3,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.prepareForHeaders()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.pushOnElementStack(int)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.pushOnElementStack(int,int)",2,2,3
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.recoveryExitFromVariable()",1,3,5
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.recoveryTokenCheck()",2,12,17
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.reset()",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.resumeAfterRecovery()",4,7,11
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.topKnownElementInfo(int)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.topKnownElementInfo(int,int)",4,1,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.topKnownElementKind(int)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.topKnownElementKind(int,int)",4,1,4
"org.eclipse.jdt.internal.codeassist.impl.AssistParser.wrapWithExplicitConstructorCallIfNeeded(ASTNode)",2,5,7
"org.eclipse.jdt.internal.codeassist.impl.Engine.Engine(Map)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.Engine.accept(IBinaryType,PackageBinding,AccessRestriction)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.Engine.accept(ICompilationUnit,AccessRestriction)",1,1,1
"org.eclipse.jdt.internal.codeassist.impl.Engine.accept(ISourceType[],PackageBinding,AccessRestriction)",1,2,2
"org.eclipse.jdt.internal.codeassist.impl.Engine.getSignature(Binding)",1,6,6
"org.eclipse.jdt.internal.codeassist.impl.Engine.mustQualifyType(char[],char[])",13,9,14
"org.eclipse.jdt.internal.codeassist.impl.Engine.parseBlockStatements(CompilationUnitDeclaration,int)",3,3,4
"org.eclipse.jdt.internal.codeassist.impl.Engine.parseBlockStatements(TypeDeclaration,CompilationUnitDeclaration,int)",14,11,15
"org.eclipse.jdt.internal.codeassist.impl.Engine.reset()",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound.SelectionNodeFound()",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound.SelectionNodeFound(Binding)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound.SelectionNodeFound(Binding,boolean)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName.SelectionOnArgumentName(char[],long,TypeReference,int)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName.bind(MethodScope,TypeBinding,boolean)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName.print(int,StringBuffer)",1,3,3
"org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName.resolve(BlockScope)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall.SelectionOnExplicitConstructorCall(int)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall.printStatement(int,StringBuffer)",1,6,6
"org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall.resolve(BlockScope)",2,3,4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldReference.SelectionOnFieldReference(char[],long)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldReference.printExpression(int,StringBuffer)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldReference.resolveType(BlockScope)",2,6,7
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldType.SelectionOnFieldType(TypeReference)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldType.printStatement(int,StringBuffer)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnImportReference.SelectionOnImportReference(char[][],long[],int)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnImportReference.print(int,StringBuffer,boolean)",1,3,3
"org.eclipse.jdt.internal.codeassist.select.SelectionOnLocalName.SelectionOnLocalName(char[],int,int)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnLocalName.printStatement(int,StringBuffer)",1,2,2
"org.eclipse.jdt.internal.codeassist.select.SelectionOnLocalName.resolve(BlockScope)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnMessageSend.findNonDefaultAbstractMethod(MethodBinding)",8,9,10
"org.eclipse.jdt.internal.codeassist.select.SelectionOnMessageSend.printExpression(int,StringBuffer)",1,5,5
"org.eclipse.jdt.internal.codeassist.select.SelectionOnMessageSend.resolveType(BlockScope)",3,8,8
"org.eclipse.jdt.internal.codeassist.select.SelectionOnNameOfMemberValuePair.SelectionOnNameOfMemberValuePair(char[],int,int,Expression)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnNameOfMemberValuePair.print(int,StringBuffer)",1,1,1
"org.eclipse.jdt.internal.codeassist.select.SelectionOnNameOfMemberValuePair.resolveTypeExpecting(BlockScope,TypeBinding)",2,1,2
"org.eclipse.jdt.internal.codeassist.select.SelectionOnPackageReference.SelectionOnPackageReference(char[][],long[])",1,1,1
