Complexity metrics,Sex, 27 out 2017 14:45:55 BRST
"com.mongodb.client.model.DBCreateViewOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.DBCreateViewOptions.getCollation()",1,1,1
"com.mongodb.client.model.DeleteManyModel.DeleteManyModel(Bson)",1,1,1
"com.mongodb.client.model.DeleteManyModel.DeleteManyModel(Bson,DeleteOptions)",1,1,1
"com.mongodb.client.model.DeleteManyModel.getFilter()",1,1,1
"com.mongodb.client.model.DeleteManyModel.getOptions()",1,1,1
"com.mongodb.client.model.DeleteOneModel.DeleteOneModel(Bson)",1,1,1
"com.mongodb.client.model.DeleteOneModel.DeleteOneModel(Bson,DeleteOptions)",1,1,1
"com.mongodb.client.model.DeleteOneModel.getFilter()",1,1,1
"com.mongodb.client.model.DeleteOneModel.getOptions()",1,1,1
"com.mongodb.client.model.DeleteOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.DeleteOptions.getCollation()",1,1,1
"com.mongodb.client.model.Facet.Facet(String,Bson...)",1,1,1
"com.mongodb.client.model.Facet.Facet(String,List<? extends Bson>)",1,1,1
"com.mongodb.client.model.Facet.getName()",1,1,1
"com.mongodb.client.model.Facet.getPipeline()",1,1,1
"com.mongodb.client.model.Field.Field(String,TExpression)",1,1,1
"com.mongodb.client.model.Field.equals(Object)",4,2,5
"com.mongodb.client.model.Field.getName()",1,1,1
"com.mongodb.client.model.Field.getValue()",1,1,1
"com.mongodb.client.model.Field.hashCode()",1,2,2
"com.mongodb.client.model.Filters.AndFilter.AndFilter(Iterable<Bson>)",1,1,1
"com.mongodb.client.model.Filters.AndFilter.addClause(BsonDocument,Entry<String, BsonValue>)",1,10,10
"com.mongodb.client.model.Filters.AndFilter.keysIntersect(BsonDocument,BsonDocument)",3,2,3
"com.mongodb.client.model.Filters.AndFilter.promoteRenderableToDollarForm(BsonDocument,Entry<String, BsonValue>)",1,2,2
"com.mongodb.client.model.Filters.AndFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,4,4
"com.mongodb.client.model.Filters.AndFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.Filters()",1,1,1
"com.mongodb.client.model.Filters.GeometryOperatorFilter.GeometryOperatorFilter(String,String,TItem)",1,1,1
"com.mongodb.client.model.Filters.GeometryOperatorFilter.GeometryOperatorFilter(String,String,TItem,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.GeometryOperatorFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,3,3
"com.mongodb.client.model.Filters.GeometryOperatorFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.IterableOperatorFilter.IterableOperatorFilter(String,String,Iterable<TItem>)",1,1,1
"com.mongodb.client.model.Filters.IterableOperatorFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,2,2
"com.mongodb.client.model.Filters.IterableOperatorFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.NotFilter.NotFilter(Bson)",1,1,1
"com.mongodb.client.model.Filters.NotFilter.createFilter(String,BsonValue)",3,3,4
"com.mongodb.client.model.Filters.NotFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",2,3,3
"com.mongodb.client.model.Filters.NotFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.OperatorFilter.OperatorFilter(String,String,TItem)",1,1,1
"com.mongodb.client.model.Filters.OperatorFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,1,1
"com.mongodb.client.model.Filters.OperatorFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.OrNorFilter.Operator.Operator(String,String)",1,1,1
"com.mongodb.client.model.Filters.OrNorFilter.OrNorFilter(Operator,Iterable<Bson>)",1,1,1
"com.mongodb.client.model.Filters.OrNorFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,2,2
"com.mongodb.client.model.Filters.OrNorFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.SimpleEncodingFilter.SimpleEncodingFilter(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.SimpleEncodingFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,1,1
"com.mongodb.client.model.Filters.SimpleEncodingFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.SimpleFilter.SimpleFilter(String,BsonValue)",1,1,1
"com.mongodb.client.model.Filters.SimpleFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,1,1
"com.mongodb.client.model.Filters.SimpleFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.TextFilter.TextFilter(String,TextSearchOptions)",1,1,1
"com.mongodb.client.model.Filters.TextFilter.toBsonDocument(Class<TDocument>,CodecRegistry)",1,4,4
"com.mongodb.client.model.Filters.TextFilter.toString()",1,1,1
"com.mongodb.client.model.Filters.all(String,Iterable<TItem>)",1,1,1
"com.mongodb.client.model.Filters.all(String,TItem...)",1,1,1
"com.mongodb.client.model.Filters.and(Bson...)",1,1,1
"com.mongodb.client.model.Filters.and(Iterable<Bson>)",1,1,1
"com.mongodb.client.model.Filters.bitsAllClear(String,long)",1,1,1
"com.mongodb.client.model.Filters.bitsAllSet(String,long)",1,1,1
"com.mongodb.client.model.Filters.bitsAnyClear(String,long)",1,1,1
"com.mongodb.client.model.Filters.bitsAnySet(String,long)",1,1,1
"com.mongodb.client.model.Filters.createNearFilterDocument(String,double,double,Double,Double,String)",1,3,3
"com.mongodb.client.model.Filters.elemMatch(String,Bson)",1,1,1
"com.mongodb.client.model.Filters.eq(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.eq(TItem)",1,1,1
"com.mongodb.client.model.Filters.exists(String)",1,1,1
"com.mongodb.client.model.Filters.exists(String,boolean)",1,1,1
"com.mongodb.client.model.Filters.expr(TExpression)",1,1,1
"com.mongodb.client.model.Filters.geoIntersects(String,Bson)",1,1,1
"com.mongodb.client.model.Filters.geoIntersects(String,Geometry)",1,1,1
"com.mongodb.client.model.Filters.geoWithin(String,Bson)",1,1,1
"com.mongodb.client.model.Filters.geoWithin(String,Geometry)",1,1,1
"com.mongodb.client.model.Filters.geoWithinBox(String,double,double,double,double)",1,1,1
"com.mongodb.client.model.Filters.geoWithinCenter(String,double,double,double)",1,1,1
"com.mongodb.client.model.Filters.geoWithinCenterSphere(String,double,double,double)",1,1,1
"com.mongodb.client.model.Filters.geoWithinPolygon(String,List<List<Double>>)",1,2,2
"com.mongodb.client.model.Filters.gt(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.gte(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.in(String,Iterable<TItem>)",1,1,1
"com.mongodb.client.model.Filters.in(String,TItem...)",1,1,1
"com.mongodb.client.model.Filters.jsonSchema(Bson)",1,1,1
"com.mongodb.client.model.Filters.lt(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.lte(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.mod(String,long,long)",1,1,1
"com.mongodb.client.model.Filters.ne(String,TItem)",1,1,1
"com.mongodb.client.model.Filters.near(String,Bson,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.near(String,Point,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.near(String,double,double,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.nearSphere(String,Bson,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.nearSphere(String,Point,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.nearSphere(String,double,double,Double,Double)",1,1,1
"com.mongodb.client.model.Filters.nin(String,Iterable<TItem>)",1,1,1
"com.mongodb.client.model.Filters.nin(String,TItem...)",1,1,1
"com.mongodb.client.model.Filters.nor(Bson...)",1,1,1
"com.mongodb.client.model.Filters.nor(Iterable<Bson>)",1,1,1
"com.mongodb.client.model.Filters.not(Bson)",1,1,1
"com.mongodb.client.model.Filters.operatorFilterToString(String,String,Object)",1,1,1
"com.mongodb.client.model.Filters.or(Bson...)",1,1,1
"com.mongodb.client.model.Filters.or(Iterable<Bson>)",1,1,1
"com.mongodb.client.model.Filters.regex(String,Pattern)",1,1,1
"com.mongodb.client.model.Filters.regex(String,String)",1,1,1
"com.mongodb.client.model.Filters.regex(String,String,String)",1,1,1
"com.mongodb.client.model.Filters.size(String,int)",1,1,1
"com.mongodb.client.model.Filters.text(String)",1,1,1
"com.mongodb.client.model.Filters.text(String,String)",1,1,1
"com.mongodb.client.model.Filters.text(String,TextSearchOptions)",1,1,1
"com.mongodb.client.model.Filters.type(String,BsonType)",1,1,1
"com.mongodb.client.model.Filters.type(String,String)",1,1,1
"com.mongodb.client.model.Filters.where(String)",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.getCollation()",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.getMaxTime(TimeUnit)",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.getProjection()",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.getSort()",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.projection(Bson)",1,1,1
"com.mongodb.client.model.FindOneAndDeleteOptions.sort(Bson)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.bypassDocumentValidation(Boolean)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.getBypassDocumentValidation()",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.getCollation()",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.getMaxTime(TimeUnit)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.getProjection()",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.getReturnDocument()",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.getSort()",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.isUpsert()",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.projection(Bson)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.returnDocument(ReturnDocument)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.sort(Bson)",1,1,1
"com.mongodb.client.model.FindOneAndReplaceOptions.upsert(boolean)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.arrayFilters(List<? extends Bson>)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.bypassDocumentValidation(Boolean)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getArrayFilters()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getBypassDocumentValidation()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getCollation()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getMaxTime(TimeUnit)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getProjection()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getReturnDocument()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.getSort()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.isUpsert()",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.projection(Bson)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.returnDocument(ReturnDocument)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.sort(Bson)",1,1,1
"com.mongodb.client.model.FindOneAndUpdateOptions.upsert(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.FindOptions()",1,1,1
"com.mongodb.client.model.FindOptions.FindOptions(FindOptions)",1,1,1
"com.mongodb.client.model.FindOptions.batchSize(int)",1,1,1
"com.mongodb.client.model.FindOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.FindOptions.comment(String)",1,1,1
"com.mongodb.client.model.FindOptions.cursorType(CursorType)",1,1,1
"com.mongodb.client.model.FindOptions.getBatchSize()",1,1,1
"com.mongodb.client.model.FindOptions.getCollation()",1,1,1
"com.mongodb.client.model.FindOptions.getComment()",1,1,1
"com.mongodb.client.model.FindOptions.getCursorType()",1,1,1
"com.mongodb.client.model.FindOptions.getHint()",1,1,1
"com.mongodb.client.model.FindOptions.getLimit()",1,1,1
"com.mongodb.client.model.FindOptions.getMax()",1,1,1
"com.mongodb.client.model.FindOptions.getMaxAwaitTime(TimeUnit)",1,1,1
"com.mongodb.client.model.FindOptions.getMaxScan()",1,1,1
"com.mongodb.client.model.FindOptions.getMaxTime(TimeUnit)",1,1,1
"com.mongodb.client.model.FindOptions.getMin()",1,1,1
"com.mongodb.client.model.FindOptions.getModifiers()",1,1,1
"com.mongodb.client.model.FindOptions.getProjection()",1,1,1
"com.mongodb.client.model.FindOptions.getSkip()",1,1,1
"com.mongodb.client.model.FindOptions.getSort()",1,1,1
"com.mongodb.client.model.FindOptions.hint(Bson)",1,1,1
"com.mongodb.client.model.FindOptions.isNoCursorTimeout()",1,1,1
"com.mongodb.client.model.FindOptions.isOplogReplay()",1,1,1
"com.mongodb.client.model.FindOptions.isPartial()",1,1,1
"com.mongodb.client.model.FindOptions.isReturnKey()",1,1,1
"com.mongodb.client.model.FindOptions.isShowRecordId()",1,1,1
"com.mongodb.client.model.FindOptions.isSnapshot()",1,1,1
"com.mongodb.client.model.FindOptions.limit(int)",1,1,1
"com.mongodb.client.model.FindOptions.max(Bson)",1,1,1
"com.mongodb.client.model.FindOptions.maxAwaitTime(long,TimeUnit)",1,1,1
"com.mongodb.client.model.FindOptions.maxScan(long)",1,1,1
"com.mongodb.client.model.FindOptions.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.client.model.FindOptions.min(Bson)",1,1,1
"com.mongodb.client.model.FindOptions.modifiers(Bson)",1,1,1
"com.mongodb.client.model.FindOptions.noCursorTimeout(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.oplogReplay(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.partial(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.projection(Bson)",1,1,1
"com.mongodb.client.model.FindOptions.returnKey(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.showRecordId(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.skip(int)",1,1,1
"com.mongodb.client.model.FindOptions.snapshot(boolean)",1,1,1
"com.mongodb.client.model.FindOptions.sort(Bson)",1,1,1
"com.mongodb.client.model.FindOptions.toString()",1,1,1
"com.mongodb.client.model.GraphLookupOptions.depthField(String)",1,1,1
"com.mongodb.client.model.GraphLookupOptions.getDepthField()",1,1,1
"com.mongodb.client.model.GraphLookupOptions.getMaxDepth()",1,1,1
"com.mongodb.client.model.GraphLookupOptions.maxDepth(Integer)",1,1,1
"com.mongodb.client.model.GraphLookupOptions.toString()",1,4,4
"com.mongodb.client.model.IndexModel.IndexModel(Bson)",1,1,1
"com.mongodb.client.model.IndexModel.IndexModel(Bson,IndexOptions)",1,1,1
"com.mongodb.client.model.IndexModel.getKeys()",1,1,1
"com.mongodb.client.model.IndexModel.getOptions()",1,1,1
"com.mongodb.client.model.IndexOptionDefaults.getStorageEngine()",1,1,1
"com.mongodb.client.model.IndexOptionDefaults.storageEngine(Bson)",1,1,1
"com.mongodb.client.model.IndexOptions.background(boolean)",1,1,1
"com.mongodb.client.model.IndexOptions.bits(Integer)",1,1,1
"com.mongodb.client.model.IndexOptions.bucketSize(Double)",1,1,1
"com.mongodb.client.model.IndexOptions.collation(Collation)",1,1,1
"com.mongodb.client.model.IndexOptions.defaultLanguage(String)",1,1,1
"com.mongodb.client.model.IndexOptions.expireAfter(Long,TimeUnit)",1,2,2
"com.mongodb.client.model.IndexOptions.getBits()",1,1,1
"com.mongodb.client.model.IndexOptions.getBucketSize()",1,1,1
"com.mongodb.client.model.IndexOptions.getCollation()",1,1,1
"com.mongodb.client.model.IndexOptions.getDefaultLanguage()",1,1,1
"com.mongodb.client.model.IndexOptions.getExpireAfter(TimeUnit)",2,1,2
"com.mongodb.client.model.IndexOptions.getLanguageOverride()",1,1,1
"com.mongodb.client.model.IndexOptions.getMax()",1,1,1
"com.mongodb.client.model.IndexOptions.getMin()",1,1,1
"com.mongodb.client.model.IndexOptions.getName()",1,1,1
"com.mongodb.client.model.IndexOptions.getPartialFilterExpression()",1,1,1
"com.mongodb.client.model.IndexOptions.getSphereVersion()",1,1,1
"com.mongodb.client.model.IndexOptions.getStorageEngine()",1,1,1
"com.mongodb.client.model.IndexOptions.getTextVersion()",1,1,1
"com.mongodb.client.model.IndexOptions.getVersion()",1,1,1
"com.mongodb.client.model.IndexOptions.getWeights()",1,1,1
"com.mongodb.client.model.IndexOptions.isBackground()",1,1,1
"com.mongodb.client.model.IndexOptions.isSparse()",1,1,1
"com.mongodb.client.model.IndexOptions.isUnique()",1,1,1
"com.mongodb.client.model.IndexOptions.languageOverride(String)",1,1,1
"com.mongodb.client.model.IndexOptions.max(Double)",1,1,1
"com.mongodb.client.model.IndexOptions.min(Double)",1,1,1
"com.mongodb.client.model.IndexOptions.name(String)",1,1,1
"com.mongodb.client.model.IndexOptions.partialFilterExpression(Bson)",1,1,1
"com.mongodb.client.model.IndexOptions.sparse(boolean)",1,1,1
"com.mongodb.client.model.IndexOptions.sphereVersion(Integer)",1,1,1
"com.mongodb.client.model.IndexOptions.storageEngine(Bson)",1,1,1
"com.mongodb.client.model.IndexOptions.textVersion(Integer)",1,1,1
"com.mongodb.client.model.IndexOptions.unique(boolean)",1,1,1
"com.mongodb.client.model.IndexOptions.version(Integer)",1,1,1
"com.mongodb.client.model.IndexOptions.weights(Bson)",1,1,1
"com.mongodb.client.model.Indexes.Indexes()",1,1,1
"com.mongodb.client.model.Indexes.ascending(List<String>)",1,1,1
"com.mongodb.client.model.Indexes.ascending(String...)",1,1,1
"com.mongodb.client.model.Indexes.compoundIndex(Bson...)",1,1,1
"com.mongodb.client.model.Indexes.compoundIndex(List<? extends Bson>)",1,3,3
"com.mongodb.client.model.Indexes.compoundIndex(List<String>,BsonValue)",1,2,2
"com.mongodb.client.model.Indexes.descending(List<String>)",1,1,1
"com.mongodb.client.model.Indexes.descending(String...)",1,1,1
"com.mongodb.client.model.Indexes.geo2d(String)",1,1,1
"com.mongodb.client.model.Indexes.geo2dsphere(List<String>)",1,1,1
"com.mongodb.client.model.Indexes.geo2dsphere(String...)",1,1,1
"com.mongodb.client.model.Indexes.geoHaystack(String,Bson)",1,1,1
"com.mongodb.client.model.Indexes.hashed(String)",1,1,1
"com.mongodb.client.model.Indexes.text(String)",1,1,1
"com.mongodb.client.model.InsertManyOptions.bypassDocumentValidation(Boolean)",1,1,1
"com.mongodb.client.model.InsertManyOptions.getBypassDocumentValidation()",1,1,1
"com.mongodb.client.model.InsertManyOptions.isOrdered()",1,1,1
"com.mongodb.client.model.InsertManyOptions.ordered(boolean)",1,1,1
"com.mongodb.client.model.InsertOneModel.InsertOneModel(T)",1,1,1
"com.mongodb.client.model.InsertOneModel.getDocument()",1,1,1
"com.mongodb.client.model.InsertOneOptions.bypassDocumentValidation(Boolean)",1,1,1
"com.mongodb.client.model.InsertOneOptions.getBypassDocumentValidation()",1,1,1
"com.mongodb.client.model.MapReduceAction.MapReduceAction(String)",1,1,1
"com.mongodb.client.model.MapReduceAction.getValue()",1,1,1
"com.mongodb.client.model.ParallelCollectionScanOptions.batchSize(int)",1,1,1
"com.mongodb.client.model.ParallelCollectionScanOptions.getBatchSize()",1,1,1
"com.mongodb.client.model.Projections.ElemMatchFilterProjection.ElemMatchFilterProjection(String,Bson)",1,1,1
"com.mongodb.client.model.Projections.ElemMatchFilterProjection.toBsonDocument(Class<TDocument>,CodecRegistry)",1,1,1
"com.mongodb.client.model.Projections.ElemMatchFilterProjection.toString()",1,1,1
