Complexity metrics,Ter, 24 out 2017 17:17:05 BRST
"com.android.ide.common.api.RuleAction.createChoices(String,String,IMenuCallback,ChoiceProvider,String,URL,int,boolean)",1,1,1
"com.android.ide.common.api.RuleAction.createChoices(String,String,IMenuCallback,List<String>,List<URL>,List<String>,String,URL,int,boolean)",1,1,1
"com.android.ide.common.api.RuleAction.createChoices(String,String,IMenuCallback,List<URL>,String,URL,int,boolean,List<Pair<String, String>>)",1,2,2
"com.android.ide.common.api.RuleAction.createChoices(String,String,IMenuCallback,URL,int,boolean,ActionProvider)",1,1,1
"com.android.ide.common.api.RuleAction.createSeparator(int)",1,1,1
"com.android.ide.common.api.RuleAction.createToggle(String,String,boolean,IMenuCallback,URL,int,boolean)",1,1,1
"com.android.ide.common.api.RuleAction.equals(Object)",4,6,8
"com.android.ide.common.api.RuleAction.getCallback()",1,1,1
"com.android.ide.common.api.RuleAction.getIconUrl()",1,1,1
"com.android.ide.common.api.RuleAction.getId()",1,1,1
"com.android.ide.common.api.RuleAction.getSortPriority()",1,1,1
"com.android.ide.common.api.RuleAction.getTitle()",1,1,1
"com.android.ide.common.api.RuleAction.hashCode()",1,3,3
"com.android.ide.common.api.RuleAction.setIconUrl(URL)",1,1,1
"com.android.ide.common.api.RuleAction.supportsMultipleNodes()",1,1,1
"com.android.ide.common.api.RuleAction.toString()",1,1,1
"com.android.ide.common.api.Segment.Segment(int,int,int,INode,String,SegmentType,MarginType)",1,1,1
"com.android.ide.common.api.Segment.toString()",1,2,2
"com.android.ide.common.api.SegmentType.getX(INode,Rect)",4,2,5
"com.android.ide.common.api.SegmentType.getY(INode,Rect)",5,4,8
"com.android.ide.common.api.SegmentType.isHorizontal()",1,1,4
"com.android.ide.common.api.SegmentType.toString()",1,1,1
"com.android.ide.common.rendering.HardwareConfigHelper.HardwareConfigHelper(Device)",1,1,1
"com.android.ide.common.rendering.HardwareConfigHelper.getConfig()",1,1,8
"com.android.ide.common.rendering.HardwareConfigHelper.setMaxRenderSize(int,int)",1,1,1
"com.android.ide.common.rendering.HardwareConfigHelper.setOrientation(ScreenOrientation)",1,1,1
"com.android.ide.common.rendering.HardwareConfigHelper.setOverrideRenderSize(int,int)",1,1,1
"com.android.ide.common.rendering.LayoutLibrary.LayoutLibrary(Bridge,ILayoutBridge,ClassLoader,LoadStatus,String)",1,1,1
"com.android.ide.common.rendering.LayoutLibrary.addExtendedViewInfo(ViewInfo)",1,2,2
"com.android.ide.common.rendering.LayoutLibrary.clearCaches(Object)",1,3,3
"com.android.ide.common.rendering.LayoutLibrary.computeExtendedViewInfo(ViewInfo)",1,3,4
"com.android.ide.common.rendering.LayoutLibrary.convertMap(Map<ResourceType, Map<String, ResourceValue>>)",1,2,2
"com.android.ide.common.rendering.LayoutLibrary.convertToScene(ILayoutResult)",1,3,3
"com.android.ide.common.rendering.LayoutLibrary.convertToViewInfo(ILayoutViewInfo)",1,3,3
"com.android.ide.common.rendering.LayoutLibrary.createLegacySession(SessionParams)",4,4,9
"com.android.ide.common.rendering.LayoutLibrary.createSession(SessionParams)",3,7,7
"com.android.ide.common.rendering.LayoutLibrary.dispose()",2,2,2
"com.android.ide.common.rendering.LayoutLibrary.getApiLevel()",3,3,3
"com.android.ide.common.rendering.LayoutLibrary.getClassLoader()",1,1,1
"com.android.ide.common.rendering.LayoutLibrary.getLegacyApiLevel()",1,1,2
"com.android.ide.common.rendering.LayoutLibrary.getLoadMessage()",1,1,1
"com.android.ide.common.rendering.LayoutLibrary.getRevision()",2,2,2
"com.android.ide.common.rendering.LayoutLibrary.getStatus()",1,1,1
"com.android.ide.common.rendering.LayoutLibrary.getViewBaselineReflection(Object)",2,3,4
"com.android.ide.common.rendering.LayoutLibrary.getViewIndex(Object)",3,2,3
"com.android.ide.common.rendering.LayoutLibrary.getViewIndexReflection(Object)",1,4,4
"com.android.ide.common.rendering.LayoutLibrary.getViewParent(Object)",3,2,3
"com.android.ide.common.rendering.LayoutLibrary.getViewParentWithReflection(Object)",1,3,3
"com.android.ide.common.rendering.LayoutLibrary.init(Map<String, String>,File,Map<String, Map<String, Integer>>,LayoutLog)",3,3,3
"com.android.ide.common.rendering.LayoutLibrary.legacyCleanUp()",1,3,4
"com.android.ide.common.rendering.LayoutLibrary.load(String,ILogger,String)",1,12,15
"com.android.ide.common.rendering.LayoutLibrary.renderDrawable(DrawableParams)",2,2,2
"com.android.ide.common.rendering.LayoutLibrary.supports(Capability)",4,4,4
"com.android.ide.common.rendering.StaticRenderSession.StaticRenderSession(Result,ViewInfo,BufferedImage)",1,1,1
"com.android.ide.common.rendering.StaticRenderSession.getImage()",1,1,1
"com.android.ide.common.rendering.StaticRenderSession.getResult()",1,1,1
"com.android.ide.common.rendering.StaticRenderSession.getRootViews()",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.AdapterBinding(int)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.addFooter(ResourceReference)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.addHeader(ResourceReference)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.addItem(DataBindingItem)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getFooterAt(int)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getFooterCount()",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getHeaderAt(int)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getHeaderCount()",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getItemAt(int)",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getItemCount()",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.getRepeatCount()",1,1,1
"com.android.ide.common.rendering.api.AdapterBinding.iterator()",1,1,1
"com.android.ide.common.rendering.api.AttrResourceValue.AttrResourceValue(ResourceType,String,boolean)",1,1,1
"com.android.ide.common.rendering.api.AttrResourceValue.addValue(String,Integer)",1,1,2
"com.android.ide.common.rendering.api.AttrResourceValue.getAttributeValues()",1,1,1
"com.android.ide.common.rendering.api.Bridge.clearCaches(Object)",1,1,1
"com.android.ide.common.rendering.api.Bridge.createSession(SessionParams)",1,1,1
"com.android.ide.common.rendering.api.Bridge.dispose()",1,1,1
"com.android.ide.common.rendering.api.Bridge.getCapabilities()",1,1,1
"com.android.ide.common.rendering.api.Bridge.getRevision()",1,1,1
"com.android.ide.common.rendering.api.Bridge.getViewBaseline(Object)",1,1,1
"com.android.ide.common.rendering.api.Bridge.getViewIndex(Object)",1,1,1
"com.android.ide.common.rendering.api.Bridge.getViewParent(Object)",1,1,1
"com.android.ide.common.rendering.api.Bridge.init(Map<String, String>,File,Map<String, Map<String, Integer>>,LayoutLog)",1,1,1
"com.android.ide.common.rendering.api.Bridge.renderDrawable(DrawableParams)",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.DataBindingItem(ResourceReference,int)",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.DataBindingItem(String)",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.DataBindingItem(String,boolean)",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.DataBindingItem(String,boolean,int)",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.DataBindingItem(String,int)",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.addChild(DataBindingItem)",1,1,2
"com.android.ide.common.rendering.api.DataBindingItem.getChildren()",2,1,2
"com.android.ide.common.rendering.api.DataBindingItem.getCount()",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.getViewReference()",1,1,1
"com.android.ide.common.rendering.api.DataBindingItem.iterator()",1,1,1
"com.android.ide.common.rendering.api.DeclareStyleableResourceValue.DeclareStyleableResourceValue(ResourceType,String,boolean)",1,1,1
"com.android.ide.common.rendering.api.DeclareStyleableResourceValue.addValue(AttrResourceValue)",1,1,2
"com.android.ide.common.rendering.api.DeclareStyleableResourceValue.getAllAttributes()",1,1,1
"com.android.ide.common.rendering.api.DeclareStyleableResourceValue.getAttributeValues(String)",3,3,3
"com.android.ide.common.rendering.api.DensityBasedResourceValue.DensityBasedResourceValue(ResourceType,String,String,Density,boolean)",1,1,1
"com.android.ide.common.rendering.api.DensityBasedResourceValue.equals(Object)",7,2,7
"com.android.ide.common.rendering.api.DensityBasedResourceValue.getDensity()",1,1,1
"com.android.ide.common.rendering.api.DensityBasedResourceValue.getResourceDensity()",1,1,1
"com.android.ide.common.rendering.api.DensityBasedResourceValue.hashCode()",1,2,2
"com.android.ide.common.rendering.api.DensityBasedResourceValue.toString()",1,1,1
"com.android.ide.common.rendering.api.DrawableParams.DrawableParams(DrawableParams)",1,1,1
"com.android.ide.common.rendering.api.DrawableParams.DrawableParams(ResourceValue,Object,HardwareConfig,RenderResources,IProjectCallback,int,int,LayoutLog)",1,1,1
"com.android.ide.common.rendering.api.DrawableParams.getDrawable()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.HardwareConfig(int,int,Density,float,float,ScreenSize,ScreenOrientation,boolean)",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getDensity()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getOrientation()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getScreenHeight()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getScreenSize()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getScreenWidth()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getXdpi()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.getYdpi()",1,1,1
"com.android.ide.common.rendering.api.HardwareConfig.hasSoftwareButtons()",1,1,1
"com.android.ide.common.rendering.api.IProjectCallback.ViewAttribute.ViewAttribute(Class<?>)",1,1,1
"com.android.ide.common.rendering.api.IProjectCallback.ViewAttribute.getAttributeClass()",1,1,1
"com.android.ide.common.rendering.api.LayoutLog.error(String,String,Object)",1,1,1
"com.android.ide.common.rendering.api.LayoutLog.error(String,String,Throwable,Object)",1,1,1
"com.android.ide.common.rendering.api.LayoutLog.fidelityWarning(String,String,Throwable,Object)",1,1,1
"com.android.ide.common.rendering.api.LayoutLog.warning(String,String,Object)",1,1,1
"com.android.ide.common.rendering.api.MergeCookie.MergeCookie(Object)",1,1,1
"com.android.ide.common.rendering.api.MergeCookie.getCookie()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.RenderParams(Object,HardwareConfig,RenderResources,IProjectCallback,int,int,LayoutLog)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.RenderParams(RenderParams)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getAppIcon()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getAppLabel()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getConfigScreenSize()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getDensity()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getHardwareConfig()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getImageFactory()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getLocale()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getLog()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getMinSdkVersion()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getOverrideBgColor()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getProjectCallback()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getProjectKey()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getResources()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getScreenHeight()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getScreenWidth()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getTargetSdkVersion()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getTimeout()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getXdpi()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.getYdpi()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.isBgColorOverridden()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.isForceNoDecor()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setAppIcon(String)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setAppLabel(String)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setForceNoDecor()",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setImageFactory(IImageFactory)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setLocale(String)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setOverrideBgColor(int)",1,1,1
"com.android.ide.common.rendering.api.RenderParams.setTimeout(long)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.FrameworkResourceIdProvider.getId(ResourceType,String)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.findItemInStyle(StyleResourceValue,String)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.findItemInStyle(StyleResourceValue,String,boolean)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.findItemInTheme(String)",2,2,2
"com.android.ide.common.rendering.api.RenderResources.findItemInTheme(String,boolean)",2,2,2
"com.android.ide.common.rendering.api.RenderResources.findResValue(String,boolean)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.getCurrentTheme()",1,1,1
"com.android.ide.common.rendering.api.RenderResources.getFrameworkResource(ResourceType,String)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.getProjectResource(ResourceType,String)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.getTheme(String,boolean)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.resolveResValue(ResourceValue)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.resolveValue(ResourceType,String,String,boolean)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.setFrameworkResourceIdProvider(FrameworkResourceIdProvider)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.setLogger(LayoutLog)",1,1,1
"com.android.ide.common.rendering.api.RenderResources.themeIsParentOf(StyleResourceValue,StyleResourceValue)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.animate(Object,String,boolean,IAnimationListener)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.dispose()",1,1,1
"com.android.ide.common.rendering.api.RenderSession.getDefaultProperties(Object)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.getImage()",1,1,1
"com.android.ide.common.rendering.api.RenderSession.getProperty(Object,String)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.getResult()",1,1,1
"com.android.ide.common.rendering.api.RenderSession.getRootViews()",1,1,1
"com.android.ide.common.rendering.api.RenderSession.insertChild(Object,ILayoutPullParser,int,IAnimationListener)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.isAlphaChannelImage()",1,1,1
"com.android.ide.common.rendering.api.RenderSession.moveChild(Object,Object,int,Map<String, String>,IAnimationListener)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.removeChild(Object,IAnimationListener)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.render()",1,1,1
"com.android.ide.common.rendering.api.RenderSession.render(long)",1,1,1
"com.android.ide.common.rendering.api.RenderSession.setProperty(Object,String,String)",1,1,1
"com.android.ide.common.rendering.api.ResourceReference.ResourceReference(String)",1,1,1
"com.android.ide.common.rendering.api.ResourceReference.ResourceReference(String,boolean)",1,1,1
"com.android.ide.common.rendering.api.ResourceReference.equals(Object)",8,2,8
"com.android.ide.common.rendering.api.ResourceReference.getName()",1,1,1
"com.android.ide.common.rendering.api.ResourceReference.hashCode()",1,2,3
"com.android.ide.common.rendering.api.ResourceReference.isFramework()",1,1,1
"com.android.ide.common.rendering.api.ResourceReference.toString()",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.ResourceValue(ResourceType,String,String,boolean)",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.ResourceValue(ResourceType,String,boolean)",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.equals(Object)",10,3,10
"com.android.ide.common.rendering.api.ResourceValue.getResourceType()",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.getType()",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.getValue()",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.hashCode()",1,3,3
"com.android.ide.common.rendering.api.ResourceValue.replaceWith(ResourceValue)",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.setValue(String)",1,1,1
"com.android.ide.common.rendering.api.ResourceValue.toString()",1,1,1
"com.android.ide.common.rendering.api.Result.Result(Result)",1,1,1
"com.android.ide.common.rendering.api.Result.Result(Status)",1,1,1
"com.android.ide.common.rendering.api.Result.Result(Status,String,Throwable)",1,1,1
"com.android.ide.common.rendering.api.Result.Status.createResult()",1,1,2
"com.android.ide.common.rendering.api.Result.Status.createResult(Object)",1,2,2
"com.android.ide.common.rendering.api.Result.Status.createResult(String)",1,1,1
"com.android.ide.common.rendering.api.Result.Status.createResult(String,Throwable)",1,1,1
"com.android.ide.common.rendering.api.Result.getCopyWithData(Object)",1,1,1
"com.android.ide.common.rendering.api.Result.getData()",1,1,1
"com.android.ide.common.rendering.api.Result.getErrorMessage()",1,1,1
"com.android.ide.common.rendering.api.Result.getException()",1,1,1
"com.android.ide.common.rendering.api.Result.getStatus()",1,1,1
"com.android.ide.common.rendering.api.Result.isSuccess()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.RenderingMode.RenderingMode(boolean,boolean)",1,1,1
"com.android.ide.common.rendering.api.SessionParams.RenderingMode.isHorizExpand()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.RenderingMode.isVertExpand()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.SessionParams(ILayoutPullParser,RenderingMode,Object,HardwareConfig,RenderResources,IProjectCallback,int,int,LayoutLog)",1,1,1
"com.android.ide.common.rendering.api.SessionParams.SessionParams(SessionParams)",1,1,2
"com.android.ide.common.rendering.api.SessionParams.addAdapterBinding(ResourceReference,AdapterBinding)",1,1,2
"com.android.ide.common.rendering.api.SessionParams.getAdapterBindings()",2,2,2
"com.android.ide.common.rendering.api.SessionParams.getExtendedViewInfoMode()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.getLayoutDescription()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.getRenderingMode()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.isLayoutOnly()",1,1,1
"com.android.ide.common.rendering.api.SessionParams.setExtendedViewInfoMode(boolean)",1,1,1
