,CBO,DIT,LCOM,LongMethod,NOC,RFC,WMC,ev(G),instance,iv(G),project_id,v(G)
3953,17.0,0.0,1.0,0.0,0.0,31.0,35.0,7.0,org.apache.hadoop.hive.serde2.avro.AvroSerializer,6.0,110,10.0
3954,0.0,0.0,1.0,0.0,0.0,3.0,6.0,2.0,org.apache.hadoop.hive.serde2.avro.InstanceCache,5.0,110,5.0
3955,0.0,0.0,2.0,0.0,0.0,5.0,9.0,5.0,org.apache.hadoop.hive.serde2.avro.ReaderWriterSchemaPair,2.0,110,6.0
3956,3.0,0.0,2.0,0.0,0.0,16.0,22.0,9.0,org.apache.hadoop.hive.serde2.avro.SchemaToTypeInfo,9.0,110,9.0
3957,11.0,0.0,1.0,0.0,0.0,28.0,19.0,1.0,org.apache.hadoop.hive.serde2.avro.TestAvroDeserializer,3.0,110,3.0
3958,15.0,0.0,8.0,0.0,0.0,28.0,20.0,1.0,org.apache.hadoop.hive.serde2.avro.TestAvroObjectInspectorGenerator,2.0,110,2.0
3959,6.0,0.0,3.0,0.0,0.0,11.0,9.0,1.0,org.apache.hadoop.hive.serde2.avro.TestAvroSerde,1.0,110,3.0
3960,1.0,0.0,6.0,0.0,0.0,14.0,12.0,1.0,org.apache.hadoop.hive.serde2.avro.TestAvroSerdeUtils,4.0,110,4.0
3961,6.0,0.0,1.0,0.0,0.0,36.0,33.0,1.0,org.apache.hadoop.hive.serde2.avro.TestAvroSerializer,2.0,110,2.0
3962,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,org.apache.hadoop.hive.serde2.avro.TestGenericAvroRecordWritable,1.0,110,1.0
3963,2.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,org.apache.hadoop.hive.serde2.avro.TestInstanceCache,1.0,110,1.0
3964,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,org.apache.hadoop.hive.serde2.avro.TestSchemaReEncoder,1.0,110,1.0
3965,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,org.apache.hadoop.hive.serde2.avro.TestThatEvolvedSchemasActAsWeWant,1.0,110,1.0
3966,9.0,0.0,1.0,0.0,0.0,38.0,23.0,1.0,org.apache.hadoop.hive.serde2.avro.TestTypeInfoToSchema,1.0,110,1.0
3967,10.0,0.0,1.0,0.0,0.0,22.0,46.0,2.0,org.apache.hadoop.hive.serde2.avro.TypeInfoToSchema,4.0,110,15.0
3968,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,org.apache.hadoop.hive.serde2.avro.Utils,1.0,110,1.0
3969,54.0,1.0,3.0,1.0,0.0,87.0,135.0,31.0,org.apache.hadoop.hive.serde2.binarysortable.BinarySortableSerDe,41.0,110,75.0
3970,0.0,0.0,1.0,0.0,0.0,8.0,12.0,3.0,org.apache.hadoop.hive.serde2.binarysortable.InputByteBuffer,2.0,110,3.0
3971,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.binarysortable.MyTestClass,1.0,110,1.0
3972,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.binarysortable.MyTestInnerStruct,1.0,110,1.0
3973,12.0,0.0,1.0,0.0,0.0,17.0,42.0,1.0,org.apache.hadoop.hive.serde2.binarysortable.TestBinarySortableSerDe,14.0,110,14.0
3974,20.0,0.0,1.0,0.0,0.0,13.0,27.0,6.0,org.apache.hadoop.hive.serde2.columnar.BytesRefArrayWritable,2.0,110,6.0
3975,13.0,0.0,1.0,0.0,0.0,19.0,28.0,3.0,org.apache.hadoop.hive.serde2.columnar.BytesRefWritable,4.0,110,4.0
3976,23.0,0.0,1.0,0.0,1.0,28.0,12.0,4.0,org.apache.hadoop.hive.serde2.columnar.ColumnarSerDe,11.0,110,12.0
3977,5.0,1.0,3.0,0.0,0.0,9.0,8.0,2.0,org.apache.hadoop.hive.serde2.columnar.ColumnarSerDeBase,2.0,110,2.0
3978,5.0,0.0,2.0,0.0,0.0,6.0,6.0,3.0,org.apache.hadoop.hive.serde2.columnar.ColumnarStruct,2.0,110,3.0
3979,10.0,0.0,3.0,0.0,0.0,12.0,14.0,5.0,org.apache.hadoop.hive.serde2.columnar.ColumnarStructBase,4.0,110,6.0
3980,17.0,0.0,2.0,0.0,0.0,18.0,9.0,2.0,org.apache.hadoop.hive.serde2.columnar.LazyBinaryColumnarSerDe,8.0,110,8.0
3981,7.0,0.0,2.0,0.0,0.0,7.0,6.0,4.0,org.apache.hadoop.hive.serde2.columnar.LazyBinaryColumnarStruct,4.0,110,6.0
3982,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.columnar.TestBytesRefArrayWritable,1.0,110,1.0
3983,14.0,0.0,1.0,0.0,0.0,14.0,10.0,1.0,org.apache.hadoop.hive.serde2.columnar.TestLazyBinaryColumnarSerDe,2.0,110,2.0
3984,17.0,1.0,3.0,0.0,0.0,21.0,18.0,4.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDe,6.0,110,8.0
3985,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeAsync,1.0,110,1.0
3986,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeCommaOrSemicolon,1.0,110,1.0
3987,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeConst,1.0,110,1.0
3988,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeConstList,1.0,110,1.0
3989,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeConstListContents,1.0,110,1.0
3990,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeConstMap,1.0,110,1.0
3991,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeConstMapContents,1.0,110,1.0
3992,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeConstValue,1.0,110,1.0
3993,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeDefinition,1.0,110,1.0
3994,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeDefinitionType,1.0,110,1.0
3995,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeEnum,1.0,110,1.0
3996,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeEnumDef,1.0,110,1.0
3997,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeEnumDefList,1.0,110,1.0
3998,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeExtends,1.0,110,1.0
3999,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeField,1.0,110,1.0
4000,5.0,0.0,2.0,0.0,0.0,14.0,37.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFieldList,15.0,110,19.0
4001,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFieldRequiredness,1.0,110,1.0
4002,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFieldType,1.0,110,1.0
4003,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFieldValue,1.0,110,1.0
4004,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFlagArgs,1.0,110,1.0
4005,0.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFunction,1.0,110,1.0
4006,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFunctionType,1.0,110,1.0
4007,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeHeader,1.0,110,1.0
4008,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeHeaderList,1.0,110,1.0
4009,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeInclude,1.0,110,1.0
4010,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeNamespace,1.0,110,1.0
4011,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeSenum,1.0,110,1.0
4012,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeSenumDef,1.0,110,1.0
4013,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeSenumDefList,1.0,110,1.0
4014,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeService,1.0,110,1.0
4015,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeSimpleNode,1.0,110,1.0
4016,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeStart,1.0,110,1.0
4017,0.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeStruct,1.0,110,1.0
4018,2.0,0.0,3.0,0.0,0.0,8.0,11.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeStructBase,3.0,110,3.0
4019,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeThrows,1.0,110,1.0
4020,2.0,0.0,9.0,0.0,0.0,13.0,10.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeBase,1.0,110,1.0
4021,3.0,0.0,5.0,0.0,0.0,9.0,9.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeBool,3.0,110,4.0
4022,3.0,0.0,3.0,0.0,0.0,8.0,8.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeByte,3.0,110,4.0
4023,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeDefinition,1.0,110,1.0
4024,3.0,0.0,5.0,0.0,0.0,9.0,9.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeDouble,3.0,110,4.0
4025,6.0,0.0,5.0,0.0,0.0,12.0,21.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeList,6.0,110,8.0
4026,5.0,0.0,4.0,0.0,0.0,16.0,17.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeMap,3.0,110,4.0
4027,3.0,0.0,2.0,0.0,0.0,9.0,12.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeSet,3.0,110,4.0
4028,4.0,0.0,5.0,0.0,0.0,11.0,9.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypeString,2.0,110,2.0
4029,2.0,0.0,4.0,0.0,0.0,8.0,8.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypedef,1.0,110,1.0
4030,3.0,0.0,4.0,0.0,0.0,8.0,8.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypei16,3.0,110,4.0
4031,3.0,0.0,5.0,0.0,0.0,9.0,9.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypei32,3.0,110,4.0
4032,3.0,0.0,4.0,0.0,0.0,8.0,8.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeTypei64,3.0,110,4.0
4033,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeUnflagArgs,1.0,110,1.0
4034,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeXception,1.0,110,1.0
4035,0.0,0.0,1.0,0.0,0.0,12.0,17.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.JJTthrift_grammarState,3.0,110,3.0
4036,1.0,0.0,1.0,0.0,0.0,5.0,26.0,4.0,org.apache.hadoop.hive.serde2.dynamic_type.ParseException,6.0,110,14.0
4037,1.0,0.0,3.0,0.0,0.0,36.0,66.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.SimpleCharStream,9.0,110,10.0
4038,1.0,0.0,4.0,0.0,0.0,12.0,18.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.SimpleNode,4.0,110,4.0
4039,4.0,0.0,1.0,0.0,0.0,16.0,53.0,11.0,org.apache.hadoop.hive.serde2.dynamic_type.TestDynamicSerDe,13.0,110,13.0
4040,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.Token,2.0,110,2.0
4041,0.0,0.0,2.0,0.0,0.0,6.0,19.0,4.0,org.apache.hadoop.hive.serde2.dynamic_type.TokenMgrError,5.0,110,14.0
4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Async,4.0,110,5.0
4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.CommaOrSemicolon,4.0,110,6.0
4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Const,6.0,110,13.0
4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.ConstList,4.0,110,10.0
4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.ConstListContents,9.0,110,17.0
4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.ConstMap,4.0,110,10.0
4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.ConstMapContents,11.0,110,20.0
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.ConstValue,6.0,110,18.0
4050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Definition,6.0,110,17.0
4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.DefinitionType,6.0,110,29.0
4052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Enum,4.0,110,10.0
4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.EnumDef,8.0,110,16.0
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.EnumDefList,7.0,110,14.0
4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Extends,4.0,110,7.0
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Field,9.0,110,17.0
4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.FieldList,7.0,110,14.0
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.FieldRequiredness,4.0,110,11.0
4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.FieldType,7.0,110,33.0
4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.FieldValue,6.0,110,14.0
4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.FlagArgs,2.0,110,3.0
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Function,6.0,110,13.0
4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.FunctionType,6.0,110,13.0
4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Header,6.0,110,15.0
4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.HeaderList,7.0,110,14.0
4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Include,4.0,110,7.0
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Namespace,4.0,110,30.0
4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.ReInit,1.0,110,3.0
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Senum,4.0,110,10.0
4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.SenumDef,6.0,110,13.0
4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.SenumDefList,7.0,110,14.0
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Service,7.0,110,14.0
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Start,9.0,110,17.0
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Struct,4.0,110,10.0
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Throws,6.0,110,12.0
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeBool,2.0,110,3.0
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeByte,2.0,110,3.0
4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeDefinition,6.0,110,21.0
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeDouble,2.0,110,3.0
4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeList,4.0,110,10.0
4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeMap,4.0,110,10.0
4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeSet,4.0,110,10.0
4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.TypeString,2.0,110,3.0
4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Typedef,4.0,110,10.0
4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Typei16,2.0,110,3.0
4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Typei32,2.0,110,3.0
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Typei64,2.0,110,3.0
4088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.UnflagArgs,2.0,110,3.0
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,org.apache.hadoop.hive.serde2.dynamic_type.thrift_grammar.Xception,4.0,110,10.0
4090,70.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.io.ByteWritable,1.0,110,1.0
4091,67.0,0.0,2.0,0.0,0.0,23.0,24.0,2.0,org.apache.hadoop.hive.serde2.io.DateWritable,1.0,110,2.0
4092,121.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.io.DoubleWritable,1.0,110,1.0
4093,2.0,0.0,1.0,0.0,0.0,8.0,8.0,2.0,org.apache.hadoop.hive.serde2.io.HiveBaseCharWritable,2.0,110,3.0
4094,26.0,0.0,5.0,0.0,0.0,21.0,20.0,3.0,org.apache.hadoop.hive.serde2.io.HiveCharWritable,2.0,110,4.0
4095,87.0,0.0,1.0,0.0,0.0,34.0,23.0,2.0,org.apache.hadoop.hive.serde2.io.HiveDecimalWritable,1.0,110,3.0
4096,31.0,0.0,5.0,0.0,0.0,14.0,13.0,1.0,org.apache.hadoop.hive.serde2.io.HiveVarcharWritable,1.0,110,1.0
4097,80.0,0.0,1.0,0.0,0.0,11.0,11.0,2.0,org.apache.hadoop.hive.serde2.io.ShortWritable,2.0,110,3.0
4098,1.0,0.0,6.0,0.0,0.0,7.0,6.0,1.0,org.apache.hadoop.hive.serde2.io.TestHiveCharWritable,1.0,110,1.0
4099,3.0,0.0,1.0,0.0,0.0,24.0,9.0,2.0,org.apache.hadoop.hive.serde2.io.TestHiveDecimalWritable,3.0,110,3.0
4100,1.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,org.apache.hadoop.hive.serde2.io.TestHiveVarcharWritable,1.0,110,1.0
4101,2.0,0.0,4.0,0.0,0.0,32.0,56.0,4.0,org.apache.hadoop.hive.serde2.io.TestTimestampWritable,4.0,110,6.0
4102,62.0,0.0,3.0,0.0,0.0,50.0,89.0,4.0,org.apache.hadoop.hive.serde2.io.TimestampWritable,5.0,110,7.0
4103,48.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,org.apache.hadoop.hive.serde2.lazy.ByteArrayRef,1.0,110,1.0
4104,3.0,0.0,1.0,0.0,0.0,8.0,25.0,3.0,org.apache.hadoop.hive.serde2.lazy.LazyArray,5.0,110,11.0
4105,4.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyBinary,3.0,110,3.0
4106,3.0,0.0,1.0,0.0,1.0,3.0,9.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyBoolean,16.0,110,20.0
4107,5.0,0.0,1.0,0.0,1.0,7.0,6.0,2.0,org.apache.hadoop.hive.serde2.lazy.LazyByte,2.0,110,2.0
4108,4.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyDate,2.0,110,2.0
4109,4.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyDouble,3.0,110,3.0
4110,61.0,0.0,1.0,0.0,0.0,33.0,51.0,17.0,org.apache.hadoop.hive.serde2.lazy.LazyFactory,7.0,110,17.0
4111,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyFloat,3.0,110,3.0
4112,5.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyHiveChar,2.0,110,2.0
4113,7.0,0.0,3.0,0.0,0.0,13.0,9.0,2.0,org.apache.hadoop.hive.serde2.lazy.LazyHiveDecimal,3.0,110,3.0
4114,5.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyHiveVarchar,2.0,110,2.0
4115,9.0,0.0,2.0,0.0,1.0,8.0,26.0,10.0,org.apache.hadoop.hive.serde2.lazy.LazyInteger,9.0,110,10.0
4116,8.0,0.0,2.0,0.0,1.0,8.0,25.0,9.0,org.apache.hadoop.hive.serde2.lazy.LazyLong,8.0,110,10.0
4117,6.0,0.0,1.0,0.0,2.0,11.0,39.0,5.0,org.apache.hadoop.hive.serde2.lazy.LazyMap,6.0,110,16.0
4118,1.0,0.0,2.0,0.0,0.0,4.0,5.0,2.0,org.apache.hadoop.hive.serde2.lazy.LazyNonPrimitive,1.0,110,2.0
4119,5.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyObject,1.0,110,1.0
4120,7.0,0.0,2.0,0.0,0.0,8.0,16.0,4.0,org.apache.hadoop.hive.serde2.lazy.LazyPrimitive,3.0,110,5.0
4121,5.0,0.0,1.0,0.0,1.0,7.0,6.0,2.0,org.apache.hadoop.hive.serde2.lazy.LazyShort,2.0,110,2.0
4122,53.0,1.0,3.0,0.0,2.0,49.0,50.0,4.0,org.apache.hadoop.hive.serde2.lazy.LazySimpleSerDe,13.0,110,18.0
4123,8.0,0.0,1.0,0.0,0.0,3.0,9.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyString,3.0,110,8.0
4124,13.0,0.0,2.0,0.0,4.0,17.0,32.0,4.0,org.apache.hadoop.hive.serde2.lazy.LazyStruct,4.0,110,17.0
4125,4.0,0.0,3.0,0.0,0.0,7.0,7.0,1.0,org.apache.hadoop.hive.serde2.lazy.LazyTimestamp,4.0,110,4.0
4126,2.0,0.0,1.0,0.0,0.0,6.0,15.0,2.0,org.apache.hadoop.hive.serde2.lazy.LazyUnion,4.0,110,8.0
4127,36.0,0.0,7.0,0.0,0.0,30.0,56.0,6.0,org.apache.hadoop.hive.serde2.lazy.LazyUtils,17.0,110,17.0
